Geneid,GS1,GS2,GS3,IT21,IT22,IT23,IT51,IT52,IT53,HS1,HS2,HS3
PCA_NC_00200,2471,2319,2380,121,146,195,2287,2247,2225,2917,5865,6599
PCA_NC_00203,691,676,565,74,71,80,768,914,816,923,1787,1718
PCA_NC_00202,4,5,4,24,16,31,30,60,66,596,829,1145
PCA_NC_00209,375,331,259,48,62,94,1007,938,885,3120,2660,2950
PCA_NC_00208,331,296,310,28,40,50,698,610,657,1340,1512,1585
PCA_NC_00120,2298,2011,1844,357,332,470,3367,3153,3121,657,1107,1325
PCA_NC_00121,11684,10345,11223,311,326,462,2540,2351,2200,3343,5387,6026
PCA_NC_00122,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00123,3156,2738,2843,122,109,132,1885,1899,1900,6273,7097,7909
PCA_NC_00124,2632,2453,2096,196,183,246,1997,1958,1994,2720,5004,5425
PCA_NC_00125,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00126,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00127,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00128,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00129,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00049,0,0,1,0,0,0,0,0,4,0,0,0
PCA_NC_00048,614,598,564,125,82,159,638,527,598,2357,1913,2425
PCA_NC_00043,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00042,3817,3031,3022,2,11,6,66,111,72,74,66,92
PCA_NC_00041,1665,1576,1479,162,132,150,1491,1356,1328,1854,2434,2362
PCA_NC_00040,2684,2558,2182,521,473,510,5194,4996,4666,19066,28589,28473
PCA_NC_00047,546,516,440,549,395,633,2924,2832,2669,740,333,432
PCA_NC_00046,848,828,733,74,81,119,1077,1000,832,1564,1511,1683
PCA_NC_00045,648,626,603,10,20,14,549,552,585,466,731,845
PCA_NC_00044,4954,4443,4950,95,105,135,1375,1362,1440,521,803,1119
PCA_NC_00179,0,0,0,0,0,0,0,0,2,85,138,125
PCA_NC_00178,0,0,0,16,8,11,39,34,15,302,440,722
PCA_NC_00177,18,25,4,20,14,10,20,26,15,12,59,58
PCA_NC_00176,2444,2215,2371,257,182,265,2523,2650,2429,4397,4271,5251
PCA_NC_00175,0,0,0,0,0,0,5,6,2,5,12,18
PCA_NC_00174,995,996,945,16,27,28,520,511,455,87,200,199
PCA_NC_00173,3699,3526,3016,74,87,126,1207,1164,1126,812,1232,1567
PCA_NC_00172,0,0,0,0,0,0,0,0,0,0,6,0
PCA_NC_00171,63,72,73,6,2,8,48,93,88,32,49,56
PCA_NC_00170,360,407,307,133,138,185,3425,3175,3151,4226,6654,6997
PCA_NC_00033,2,0,0,0,0,0,2,8,8,0,16,22
PCA_NC_00030,10881,10047,9869,12,2,10,33,33,34,16,0,22
PCA_NC_00031,3688,3516,3650,116,124,186,2145,1905,1925,1182,1856,2121
PCA_NC_00036,23,11,26,0,0,0,0,2,2,0,0,0
PCA_NC_00037,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00034,2327,2125,1831,293,259,253,3188,3102,3026,1937,2715,2908
PCA_NC_00035,10,4,6,19,14,29,8161,8013,7673,1400,1498,1510
PCA_NC_00038,0,4,0,0,0,0,0,0,0,0,6,0
PCA_NC_00039,215,198,115,59,67,92,847,776,899,895,1467,1655
PCA_NC_00061,223,210,190,345,212,381,2212,2142,2112,4561,4007,4202
PCA_NC_00060,3585,3450,2912,780,631,840,4200,4036,4025,3489,6501,7029
PCA_NC_00063,3147,2677,3119,124,120,158,1724,1644,1816,959,1305,1610
PCA_NC_00062,4975,4788,5163,359,291,436,2991,2889,2979,254,236,252
PCA_NC_00067,921,880,729,166,116,218,1726,1816,1641,18001,24364,24317
PCA_NC_00066,246,196,207,70,64,62,992,977,918,670,586,651
PCA_NC_00108,2663,2499,2434,97,99,122,2033,1819,1899,1059,1807,2329
PCA_NC_00109,841,834,721,136,78,133,1095,972,1059,1333,2558,3091
PCA_NC_00106,845,852,641,123,115,192,1322,1105,1147,7133,8223,10013
PCA_NC_00107,1548,1465,1566,28,40,52,634,657,657,427,885,1126
PCA_NC_00104,19,37,21,10,4,2,72,94,67,4630,2372,3228
PCA_NC_00105,2,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00102,312,247,286,23,30,36,160,194,202,92,115,110
PCA_NC_00103,6,5,2,0,0,0,0,0,0,64,56,115
PCA_NC_00100,1327,1329,1177,62,66,92,795,800,810,393,704,811
PCA_NC_00101,3552,3474,3364,249,263,223,1602,1593,1605,678,1046,1446
PCA_NC_00186,552,511,530,95,109,143,867,805,844,815,1115,1439
PCA_NC_00187,2552,2288,2304,632,642,877,5524,5017,4795,6898,8369,8630
PCA_NC_00184,0,0,2,0,0,0,0,0,0,0,2,10
PCA_NC_00185,7,4,8,0,0,1,6,5,3,12,31,15
PCA_NC_00183,2377,2207,1985,111,116,134,1192,1076,1054,129,500,710
PCA_NC_00180,0,0,0,222,173,264,42,43,81,7700,6738,8453
PCA_NC_00181,2,4,0,50,25,64,104,102,84,28,20,42
PCA_NC_00188,12,2,6,0,0,0,14,2,6,22,7,12
PCA_NC_00189,0,2,4,2,0,0,301,326,290,66,82,131
PCA_NC_00064,1772,1655,1660,144,98,154,2611,2399,2476,1463,2023,2905
PCA_NC_00069,2738,2717,2603,71,89,92,1082,1057,946,153,329,376
PCA_NC_00068,22,16,10,6,8,2,487,481,485,2,18,16
PCA_NC_00065,1781,1509,1382,174,142,212,2437,2208,2276,1184,2297,2470
PCA_NC_00082,1296,1323,1245,406,339,442,3603,3376,3298,4827,4786,5251
PCA_NC_00548,0,0,0,23,22,54,1275,1216,1015,3583,11256,12542
PCA_NC_00549,52776,45946,49713,995,1044,1427,5677,5177,5490,39467,39764,45685
PCA_NC_00546,12239,12885,12023,229,211,299,3174,3420,3375,7025,11070,11731
PCA_NC_00547,7,2,12,2598,2377,3472,4078,3791,3685,322918,777789,794579
PCA_NC_00544,2211,2229,2286,192,166,174,1591,1483,1528,1385,1562,1616
PCA_NC_00545,1272,1223,1101,100,98,116,1368,1380,1184,1037,1895,2230
PCA_NC_00542,14,18,5,10,8,0,8051,8050,7986,30,15,12
PCA_NC_00543,1985,1904,1833,275,231,382,2546,2457,2345,2853,3238,3806
PCA_NC_00540,1685,1450,1530,52,59,78,888,931,953,293,331,338
PCA_NC_00541,8,5,6,0,2,0,8,12,14,10,20,20
PCA_NC_00610,1217,1097,1199,68,38,68,757,813,718,445,653,697
PCA_NC_00619,335,456,274,467,426,559,641,477,476,551,720,966
PCA_NC_00557,4541,4235,4151,164,147,185,2455,2492,2442,4264,5729,6323
PCA_NC_00551,0,0,0,0,0,0,3,0,2,10,67,87
PCA_NC_00550,0,0,0,0,0,0,48,67,63,22,18,51
PCA_NC_00553,2889,3398,2201,627,596,869,621,516,505,52,14,20
PCA_NC_00555,10,22,10,0,0,6,4,4,6,2,14,6
PCA_NC_00554,1936,1875,1816,324,229,386,2525,2438,2359,3704,5726,6291
PCA_NC_00556,7975,6815,7682,258,292,357,4231,4052,4057,9030,8716,10227
PCA_NC_00515,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00514,0,0,0,0,0,0,6,0,0,0,0,0
PCA_NC_00517,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00516,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00511,74,85,51,4,4,7,120,122,109,386,390,331
PCA_NC_00510,75,102,65,14,0,17,130,178,156,150,174,314
PCA_NC_00513,0,0,0,2,0,0,10,33,12,120,240,259
PCA_NC_00512,79,66,59,10,3,4,123,94,70,63,76,120
PCA_NC_00519,0,0,8,0,0,0,0,0,0,0,0,4
PCA_NC_00518,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00616,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00617,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00614,32,16,38,4,10,2,60,92,84,2194,2008,2292
PCA_NC_00615,1452,1518,1424,285,246,350,2463,2261,2374,5069,6299,7081
PCA_NC_00612,11723,10673,9381,220,208,258,2167,2156,2026,684,901,1096
PCA_NC_00613,1764,1758,1649,200,238,283,5597,5362,5465,3558,4691,5572
PCA_NC_00611,3731,3617,3563,995,816,1266,8417,7929,8070,26787,32680,35694
PCA_NC_00618,0,0,0,0,0,0,2,0,2,20,14,18
PCA_NC_00599,1700,1734,1217,682,672,787,7170,6854,6686,12629,16622,17131
PCA_NC_00598,112,80,47,2,0,6,4,36,22,86,105,126
PCA_NC_00595,13,8,18,4,0,22,96,79,81,2106,2985,3161
PCA_NC_00594,136,125,71,22,21,20,138,152,92,4,112,101
PCA_NC_00597,2083,2060,1774,283,218,356,3005,2984,2690,1909,1996,2489
PCA_NC_00596,1210,1168,961,352,316,435,2748,2731,2716,2493,3409,3401
PCA_NC_00591,0,0,0,0,0,0,0,1,0,0,8,9
PCA_NC_00593,3859,3751,2754,449,348,495,6926,6827,6681,4475,8727,9909
PCA_NC_00592,0,0,0,0,0,0,0,0,0,24,2,6
PCA_NC_00498,1743,1778,1655,180,154,211,1269,1081,1146,2396,3167,3819
PCA_NC_00499,3312,3190,2942,3216,2566,3852,17970,17880,16652,124352,153962,168815
PCA_NC_00490,52,80,85,0,0,0,74,72,88,34,61,40
PCA_NC_00491,69,60,83,0,0,0,0,0,0,2,0,0
PCA_NC_00492,652,623,528,54,40,74,450,520,444,243,434,629
PCA_NC_00493,280,452,324,0,0,0,3852,3788,3392,0,2,16
PCA_NC_00494,2523,2329,2134,185,144,255,3140,2918,3075,4858,5702,6357
PCA_NC_00495,41,31,21,1,2,2,164,173,171,0,3,15
PCA_NC_00497,1286,1231,1169,88,88,75,1066,1036,1164,2431,3031,3257
PCA_NC_00528,329,287,256,18,26,24,222,186,316,30,113,84
PCA_NC_00529,104,100,55,2,4,2,201,114,143,98,100,110
PCA_NC_00524,287,275,243,56,62,66,2211,2100,1893,342,378,425
PCA_NC_00525,4,0,0,4,8,0,72,85,67,1055,1154,1201
PCA_NC_00526,510,485,549,10,0,14,40,28,28,160,256,311
PCA_NC_00527,0,0,0,6,6,2,24,40,32,272,503,570
PCA_NC_00520,363,317,257,21,25,38,359,354,272,262,376,429
PCA_NC_00521,832,777,818,86,35,56,700,698,727,470,1009,952
PCA_NC_00522,165,192,122,0,2,2,55,62,63,22,14,30
PCA_NC_00523,317,391,229,24,18,26,775,809,778,187,364,351
PCA_NC_00483,0,0,0,0,0,0,2,0,0,0,0,0
PCA_NC_00484,0,0,0,0,0,0,0,0,0,0,0,2
PCA_NC_00449,6,5,8,4,2,0,46,58,49,30,28,20
PCA_NC_00448,2610,2333,2110,657,763,910,7189,7056,6855,9230,16583,18485
PCA_NC_00447,791,723,602,237,251,320,1656,1462,1358,4838,5358,5255
PCA_NC_00446,2195,2017,2159,26,30,38,557,596,540,1891,2543,2563
PCA_NC_00445,1377,1489,1359,179,126,153,1184,1164,1196,3228,3497,3841
PCA_NC_00444,0,0,2,0,0,0,0,0,0,0,0,0
PCA_NC_00573,5,0,1,0,0,2,19,16,16,31,72,26
PCA_NC_00572,46,45,49,2,0,6,35,27,15,16,14,50
PCA_NC_00571,2777,2369,2471,76,64,129,1885,1866,1735,3642,3763,4770
PCA_NC_00570,2875,2640,2587,404,348,587,7234,7227,7022,6376,8123,8969
PCA_NC_00577,1497,1363,1379,477,347,574,2939,3016,2605,1954,2181,2635
PCA_NC_00576,1,0,2,30,16,30,1295,1322,1588,62826,49296,52754
PCA_NC_00575,2238,1988,1865,410,462,630,5851,5522,5116,18502,18408,21035
PCA_NC_00574,310,242,192,132,101,122,1812,1827,1614,1203,1614,1664
PCA_NC_00579,0,1,0,0,0,0,13,12,7,0,0,1
PCA_NC_00578,2243,2122,2258,154,128,202,2142,2186,2026,1933,2462,2853
PCA_NC_00585,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00508,3611,3453,3148,512,465,707,2190,2156,2077,666,895,955
PCA_NC_00509,0,2,2,0,0,0,172,166,158,2,2,0
PCA_NC_00502,12,6,14,0,0,0,62,51,78,0,24,34
PCA_NC_00503,0,0,0,0,0,0,0,0,0,0,8,12
PCA_NC_00500,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00501,2219,1970,2120,152,146,198,1533,1555,1445,2032,2305,2655
PCA_NC_00506,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00507,1898,1716,1818,292,242,352,3429,3476,3420,4461,5814,6745
PCA_NC_00504,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00505,4,8,6,14,26,34,276,304,260,48,6,4
PCA_NC_00622,0,0,0,0,0,0,0,0,0,8,0,10
PCA_NC_00621,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00620,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00582,2301,2023,1864,135,97,170,1966,2023,2073,1810,2860,3146
PCA_NC_00580,976,881,751,431,378,571,14273,13866,13855,3129,7007,8723
PCA_NC_00581,2425,2377,2200,243,208,251,2926,2901,3009,2251,4331,4766
PCA_NC_00586,9,7,6,0,0,0,0,0,6,12,9,32
PCA_NC_00587,59,46,51,0,0,0,2,0,2,12,0,0
PCA_NC_00584,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00588,73010,67869,64859,14,11,18,149,193,223,56,23,14
PCA_NC_00465,3549,3406,3173,880,765,1165,9136,9000,8856,4554,7371,8471
PCA_NC_00464,939,1048,842,110,109,160,869,960,862,1717,2959,3263
PCA_NC_00467,0,0,0,0,0,0,0,0,0,0,2,2
PCA_NC_00466,1360,1295,1203,144,113,187,1377,1368,1398,3707,4574,5224
PCA_NC_00461,25,29,17,1,2,8,30,37,17,121,158,162
PCA_NC_00460,51,46,38,60,42,82,21162,23519,25999,418,732,810
PCA_NC_00463,5883,5709,4747,345,379,530,4286,4407,4007,2865,6655,7372
PCA_NC_00462,2200,1998,2331,190,198,250,1912,1944,1754,1471,2256,2555
PCA_NC_00469,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00468,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00559,1473,1405,1873,64,30,45,316,328,348,24,74,15
PCA_NC_00558,811,750,585,357,211,339,1877,1754,1668,338,773,768
PCA_NC_00552,2,4,0,0,0,0,47,69,56,4,6,2
PCA_NC_00458,3327,3054,3368,285,218,288,1624,1761,1545,887,982,1076
PCA_NC_00459,68,39,81,29,11,30,109,98,90,3177,3214,3359
PCA_NC_00454,0,0,0,0,0,0,2,10,2,0,0,0
PCA_NC_00455,0,0,0,0,0,0,0,0,0,0,6,0
PCA_NC_00456,2,2,0,0,0,0,10,10,6,54,120,138
PCA_NC_00457,1285,1269,1300,142,149,222,878,943,904,119,134,210
PCA_NC_00450,2,2,0,2,4,0,35,24,30,32,10,16
PCA_NC_00451,0,0,0,0,0,0,0,0,0,12,4,2
PCA_NC_00452,2,2,2,0,4,10,87,77,35,49,14,58
PCA_NC_00453,325,255,301,78,64,113,949,945,917,429,1158,1329
PCA_NC_00560,0,0,4,2,0,0,0,4,0,108,103,114
PCA_NC_00561,2614,2528,2444,356,228,428,2678,2651,2564,1505,2426,2724
PCA_NC_00562,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00563,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00564,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00565,0,0,2,0,2,0,0,0,0,37,8,15
PCA_NC_00566,3571,3080,3058,98,69,76,4106,3981,4234,2123,5522,6164
PCA_NC_00567,514,468,496,30,44,54,692,643,636,1894,860,848
PCA_NC_00568,1260,1168,1021,215,208,271,2961,2907,3016,12610,22251,23168
PCA_NC_00569,4,12,0,463,354,480,3489,3510,3882,48956,117856,125263
PCA_NC_00601,4,0,0,0,0,0,18,12,14,0,29,16
PCA_NC_00600,6944,6191,6600,328,258,388,6053,6437,6219,1145,2209,2511
PCA_NC_00603,4,4,2,2,0,2,32,42,16,0,0,0
PCA_NC_00602,2744,2662,2479,412,344,390,4618,4503,4230,10596,11924,13503
PCA_NC_00605,6688,5577,6544,266,282,370,3780,3881,3574,2911,3717,4898
PCA_NC_00604,3329,3095,3038,394,246,433,2883,2768,2746,1682,2847,3299
PCA_NC_00607,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00606,0,0,0,0,0,0,0,0,0,6,0,4
PCA_NC_00609,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00608,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00489,1472,1317,1424,208,159,181,1959,1862,1871,2137,2851,3617
PCA_NC_00488,24,33,18,23,20,48,206,226,197,5148,7584,8222
PCA_NC_00482,0,0,0,0,0,0,0,0,0,0,0,2
PCA_NC_00481,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00480,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00487,3093,2970,3149,283,232,305,1774,1698,1578,6349,5678,6494
PCA_NC_00486,6,4,6,121,78,160,554,578,569,8595,9600,10594
PCA_NC_00485,0,0,0,0,0,0,0,0,0,0,1,0
PCA_NC_00539,813,703,846,29,32,66,373,375,308,307,292,373
PCA_NC_00538,1775,1638,1552,62,73,85,807,715,697,957,1399,1592
PCA_NC_00537,2012,1828,1744,65,89,134,1246,1200,1111,1217,1741,2213
PCA_NC_00536,1732,1489,1506,48,98,72,799,670,708,378,851,984
PCA_NC_00535,403,383,440,14,19,20,194,177,184,46,156,150
PCA_NC_00534,0,0,0,0,0,2,2,6,4,1,0,6
PCA_NC_00533,2638,2703,2567,48,36,62,921,845,873,138,147,159
PCA_NC_00532,2,21,15,8,4,7,154,178,195,274,368,290
PCA_NC_00531,8,20,13,8,0,8,178,145,168,33,56,103
PCA_NC_00530,0,1,0,0,0,0,0,0,0,0,0,4
PCA_NC_00478,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00479,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00472,16736,19015,13575,8187,6780,9926,61092,58966,61024,166431,125741,141817
PCA_NC_00473,24,29,16,6,20,45,210,168,164,248,244,277
PCA_NC_00470,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00471,1300,1533,1245,298,249,316,32789,31574,33481,229057,159266,186393
PCA_NC_00476,1299,1232,1110,764,539,752,7025,6911,6513,10004,11334,12453
PCA_NC_00477,8,5,1,0,0,0,6,5,0,6,4,0
PCA_NC_00474,12,12,10,14,17,29,161,151,126,378,160,312
PCA_NC_00475,1456,1588,1455,114,88,130,1766,1855,1968,1714,1386,1936
PCA_NC_00878,344,405,261,501,509,566,3245,3097,3053,1497,1940,2250
PCA_NC_00879,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00876,0,0,0,8,2,12,102,114,109,1280,2250,2355
PCA_NC_00877,0,0,0,0,0,2,16,12,15,50,54,81
PCA_NC_00874,3896,3343,2976,496,454,594,4373,4167,4297,5761,5410,6255
PCA_NC_00875,1218,1081,1197,82,76,108,1216,1120,1168,675,1571,1433
PCA_NC_00872,21,15,14,4,2,6,71,50,51,602,537,799
PCA_NC_00873,1008,961,984,130,178,201,1508,1535,1481,1122,1051,1209
PCA_NC_00870,788,839,734,219,184,220,1187,1138,1238,3249,3665,3801
PCA_NC_00871,2328,2282,1966,265,180,275,2546,2968,2830,3851,4364,4797
PCA_NC_00793,4100,3716,3811,40,40,72,1576,1412,1483,347,813,922
PCA_NC_00792,9,0,7,2,0,2,23,15,26,795,567,512
PCA_NC_00791,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00790,4066,4253,4088,155,109,184,1976,2091,2016,17385,15135,16073
PCA_NC_00797,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00796,3020,2726,2502,56,71,89,1949,1952,1867,2580,3897,4649
PCA_NC_00795,1470,1245,1167,100,112,151,1547,1623,1489,2221,3649,4555
PCA_NC_00794,0,13,2,0,0,2,1171,1191,1317,12,4,0
PCA_NC_00825,0,0,0,0,0,0,2,0,0,0,0,0
PCA_NC_00824,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00827,6,8,7,0,0,0,14,14,12,9,24,11
PCA_NC_00826,3875,3394,2914,79,119,128,2268,2177,2158,2030,2567,2795
PCA_NC_00821,27,31,17,5,8,10,142,148,114,332,465,695
PCA_NC_00820,916,972,892,21,56,41,597,412,412,247,463,596
PCA_NC_00823,0,0,0,0,0,0,0,0,0,19,9,28
PCA_NC_00822,9,12,8,4,0,0,74,56,72,48,38,41
PCA_NC_00829,4,5,2,9,4,25,37,48,70,56,177,213
PCA_NC_00828,31,14,14,88,64,100,306,314,346,2107,3084,3242
PCA_NC_00779,6757,6276,6251,308,272,406,6095,5896,5820,290,355,637
PCA_NC_00778,784,810,541,1208,1028,1431,6460,6120,5932,2769,1819,2274
PCA_NC_00860,11,4,10,0,2,0,22,36,28,123,116,101
PCA_NC_00866,1066,887,891,99,91,123,977,939,1035,378,663,737
PCA_NC_00818,585,610,573,128,141,177,1017,955,915,1404,2210,2305
PCA_NC_00819,0,2,4,1,0,0,36,33,45,16,81,78
PCA_NC_00814,661,612,492,59,57,82,731,769,720,1698,2285,2553
PCA_NC_00815,0,0,2,24,25,36,126,134,174,2388,3926,4769
PCA_NC_00816,502,436,420,26,44,75,301,316,347,675,766,797
PCA_NC_00817,619,467,529,58,64,102,590,577,1016,484,411,649
PCA_NC_00810,422,346,414,18,28,28,166,146,192,112,359,342
PCA_NC_00811,0,2,0,4,6,4,73,60,86,2,4,16
PCA_NC_00813,0,2,0,0,0,0,2,6,4,0,6,6
PCA_NC_00894,7061,7307,6231,307,234,370,3662,3745,3602,3222,5864,6384
PCA_NC_00895,230,264,190,36,12,50,38,28,26,322,479,395
PCA_NC_00896,2,12,4,8,4,0,30,44,17,240,330,388
PCA_NC_00897,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00890,2,0,0,0,0,0,3,1,2,9,25,15
PCA_NC_00891,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00892,764,706,629,98,99,138,1019,930,1032,1016,1427,1759
PCA_NC_00893,500,480,436,100,66,128,970,1079,988,3145,5234,5655
PCA_NC_00898,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00899,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00911,0,0,0,1,0,0,5,9,3,79,72,89
PCA_NC_00910,0,0,0,101,59,81,103,123,94,4,27,29
PCA_NC_00913,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00912,0,0,0,21,17,33,56,45,37,13,11,30
PCA_NC_00915,1542,1543,1479,167,150,205,1709,1744,1672,1418,2253,2891
PCA_NC_00914,19,12,7,0,0,0,2,4,2,24,39,50
PCA_NC_00917,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00916,0,0,0,0,2,0,0,0,0,0,0,0
PCA_NC_00918,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00843,4,0,2,0,0,0,4,0,2,0,0,2
PCA_NC_00842,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00841,12,8,7,16,14,10,123,124,113,372,613,584
PCA_NC_00840,510,466,430,5,8,15,73,67,84,826,574,638
PCA_NC_00844,0,0,0,0,0,0,2,2,0,11,10,7
PCA_NC_00849,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00848,4430,4040,3862,238,244,344,3777,3615,3463,2074,4238,4866
PCA_NC_00780,124,68,220,12,6,0,18,10,10,224,169,96
PCA_NC_00781,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00782,6870,6468,5355,535,606,838,12377,12429,12592,30478,44112,46545
PCA_NC_00783,2102,1785,1710,111,90,156,2234,2047,2071,764,1954,2039
PCA_NC_00785,6,0,6,0,0,0,6,0,4,0,0,4
PCA_NC_00786,166,109,185,4,9,10,60,51,48,2468,2070,2236
PCA_NC_00787,561,543,508,181,126,235,1697,1655,1564,44076,56401,62963
PCA_NC_00789,1752,1543,1592,98,98,220,1492,1464,1384,1216,2081,2455
PCA_NC_00838,2365,2206,2254,374,263,386,2026,2122,1918,5876,6565,7461
PCA_NC_00839,855,817,723,138,115,172,1031,1056,877,1012,1087,1226
PCA_NC_00832,3,4,2,0,0,2,6,2,6,58,135,137
PCA_NC_00833,2325,2083,2495,12,16,26,60,36,64,268,216,282
PCA_NC_00830,0,0,0,0,0,0,11,2,1,0,0,8
PCA_NC_00831,413,326,361,12,14,19,1010,1022,976,159,383,400
PCA_NC_00836,491,403,288,49,41,61,4583,4804,4814,1045,2241,2671
PCA_NC_00837,4647,4515,4011,186,182,240,2483,2485,2316,7037,12998,13926
PCA_NC_00834,0,0,0,0,0,0,0,0,0,0,4,0
PCA_NC_00835,0,0,0,0,0,0,0,0,0,2,4,0
PCA_NC_00799,0,0,0,0,0,0,3,1,0,0,0,10
PCA_NC_00798,0,0,0,0,0,0,0,0,2,0,0,0
PCA_NC_00869,43,36,41,2,0,0,459,448,586,18,6,17
PCA_NC_00868,4,4,4,0,0,0,135,95,113,0,0,0
PCA_NC_00861,567,529,378,608,579,616,2719,2457,2662,2612,2436,2614
PCA_NC_00863,26,60,37,6,14,0,21,14,18,36,13,13
PCA_NC_00862,776,814,705,178,151,197,1393,1344,1285,1070,1388,1648
PCA_NC_00865,1768,1650,1703,275,248,462,3160,2773,2766,3145,4541,5276
PCA_NC_00867,1417,1218,872,22,8,27,2761,3020,3280,82,101,97
PCA_NC_00847,2,0,0,24,24,31,51,32,52,5529,4744,5144
PCA_NC_00846,53,52,26,8,2,6,30,26,36,8,58,73
PCA_NC_00845,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00906,340,358,435,27,21,30,220,216,180,116,415,363
PCA_NC_00907,2083,1852,1887,635,548,690,3454,3412,3404,2407,3799,4037
PCA_NC_00904,171,146,165,23,16,24,208,266,328,337,296,376
PCA_NC_00905,436,545,636,33,18,31,280,251,201,708,1108,1252
PCA_NC_00902,866,900,679,613,481,738,3255,3112,3197,923,929,1014
PCA_NC_00903,137,95,69,82,54,70,496,566,542,1418,1497,1656
PCA_NC_00900,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00901,243,288,180,329,214,308,1614,1642,1546,598,421,555
PCA_NC_00908,4378,4029,3703,697,856,1020,7732,7367,7138,41522,53610,54689
PCA_NC_00909,2332,2170,1950,450,458,523,4783,4736,4660,12756,13601,14766
PCA_NC_00784,1581,1463,1673,150,131,132,811,804,724,148,148,151
PCA_NC_00788,1345,1172,1271,56,28,40,596,618,585,1749,3291,3574
PCA_NC_00884,6029,6120,4771,4506,4259,6108,27479,24982,23368,40142,37818,41310
PCA_NC_00850,0,0,0,0,0,0,4,4,8,0,0,1
PCA_NC_00851,0,0,0,0,0,0,89,71,110,0,2,15
PCA_NC_00852,0,0,0,0,0,0,2,2,1,0,0,0
PCA_NC_00853,0,0,0,0,0,2,0,2,0,4,4,10
PCA_NC_00854,121,116,112,390,244,450,20102,20983,20426,68987,117842,127178
PCA_NC_00855,0,0,0,0,0,0,30,38,37,158,231,284
PCA_NC_00856,7603,7209,6581,63,78,124,2490,2546,2695,376,878,1153
PCA_NC_00857,752,863,526,22,18,20,147,125,138,278,268,366
PCA_NC_00858,2,0,0,0,2,0,2,2,6,42,56,64
PCA_NC_00859,0,0,0,8,9,4,20,12,9,168,157,175
PCA_NC_00888,2322,2131,1825,122,114,110,1426,1531,1442,3313,5198,6128
PCA_NC_00887,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00886,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_00885,483,415,373,17,8,23,206,193,180,271,418,403
PCA_NC_00883,0,1,2,2,0,2,11,6,11,27,37,26
PCA_NC_00881,0,0,0,6,4,4,31,30,19,3399,1812,1940
