Geneid,GS1,GS2,GS3,IT21,IT22,IT23,IT51,IT52,IT53,HS1,HS2,HS3
PCA_SD_02074,3819,4030,5586,176,404,402,11960,12354,11744,7523,5111,5172
PCA_SD_02075,3441,3722,4456,13,21,18,3479,3951,4248,336,234,173
PCA_SD_02076,352,405,357,8,20,10,396,639,471,190,156,130
PCA_SD_02077,298,276,375,2,8,10,616,692,626,634,249,430
PCA_SD_02070,1764,2069,2380,28,58,50,1160,1288,1085,794,594,760
PCA_SD_02071,728,873,1054,98,208,203,2795,3829,2620,1097,1027,654
PCA_SD_02072,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_02073,4,2,8,57,117,114,856,1036,631,633,269,346
PCA_SD_02078,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_02079,2257,2587,3058,14,36,50,1275,1188,1342,710,3234,602
PCA_SD_02108,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_02109,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_02100,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_02101,439,587,708,70,64,55,1470,1682,1381,802,1198,619
PCA_SD_02102,525,483,659,30,94,66,1293,1479,1192,1046,1229,751
PCA_SD_02103,732,844,1032,98,174,136,2932,3390,2823,2823,2378,1998
PCA_SD_02104,0,0,0,0,0,0,10,4,4,0,2,0
PCA_SD_02105,9013,9960,9837,18,30,40,1550,1621,1800,32,76,22
PCA_SD_02106,8,17,12,16,33,25,227,214,252,3134,1321,3426
PCA_SD_02107,2839,2968,3685,30,61,66,1417,1776,1622,591,519,623
PCA_SD_00799,448,450,622,21,55,46,833,1044,946,235,120,244
PCA_SD_00798,838,900,1246,74,140,87,2618,3270,2708,3213,3653,2378
PCA_SD_00797,16,10,10,0,2,0,70,60,60,0,2,0
PCA_SD_00796,2882,3423,3775,30,62,33,1656,1941,1673,469,538,554
PCA_SD_00795,199,233,278,2,7,16,269,294,269,410,139,394
PCA_SD_00794,116,150,166,0,14,3,120,158,114,388,55,280
PCA_SD_00793,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00792,0,0,0,102,189,145,1088,1654,902,484,133,696
PCA_SD_00791,0,0,0,0,0,0,0,0,5,25,30,38
PCA_SD_00790,2155,2318,2908,72,137,166,2033,2555,2091,813,1311,651
PCA_SD_00803,0,0,0,0,0,0,0,0,0,4,0,9
PCA_SD_00802,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00801,0,0,0,0,0,0,12,6,0,0,0,0
PCA_SD_00800,431,411,558,50,116,96,1888,2136,1743,2154,1060,1638
PCA_SD_00807,11016,12403,14060,0,4,6,1412,1913,1411,32,36,40
PCA_SD_00805,0,0,4,37,74,56,345,261,248,10586,5653,10358
PCA_SD_00804,2577,2789,3403,58,128,103,3816,4038,4044,1001,2035,834
PCA_SD_00809,626,721,644,23,36,58,727,826,709,300,145,289
PCA_SD_00889,1366,1740,1738,62,110,90,3002,3170,3071,971,5918,750
PCA_SD_00888,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00883,0,0,0,0,0,0,0,0,0,0,1,0
PCA_SD_00882,0,0,0,0,0,0,2,2,0,12,1,0
PCA_SD_00881,2710,3007,3820,93,198,179,3329,3781,3227,2546,5154,2054
PCA_SD_00880,560,576,635,6,8,6,197,220,157,111,172,154
PCA_SD_00887,36,50,63,0,0,0,4,8,4,14,2,0
PCA_SD_00886,0,2,1,0,0,0,0,0,0,0,0,0
PCA_SD_00885,248,258,358,0,8,8,94,74,88,10,7,0
PCA_SD_00884,100,94,130,2,0,2,50,58,60,5,25,15
PCA_SD_00935,0,0,0,0,0,0,0,0,0,8,0,32
PCA_SD_00934,220,214,262,0,8,6,138,170,136,8,428,10
PCA_SD_00933,114,86,138,4,6,0,136,160,130,40,350,24
PCA_SD_00932,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00931,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00930,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00879,705,747,867,36,40,20,930,916,829,1040,1448,958
PCA_SD_00872,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00873,0,0,0,2,18,14,310,402,235,2394,3672,2243
PCA_SD_00870,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00871,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00877,0,2,0,0,0,0,0,2,2,22,0,0
PCA_SD_00874,1418,1746,2309,105,183,199,2884,3741,2882,6191,3310,5635
PCA_SD_00875,920,1024,1175,18,56,52,842,801,812,128,122,18
PCA_SD_00829,363,384,577,34,44,30,734,873,682,775,345,892
PCA_SD_00828,8,7,4,39,60,63,453,487,340,28,60,6
PCA_SD_00821,1514,1452,1896,80,147,124,3431,3151,3545,11275,4353,9513
PCA_SD_00820,3110,3519,4132,67,122,94,4163,4764,4479,245,808,158
PCA_SD_00823,81,75,98,68,130,158,3759,4842,3719,239,134,98
PCA_SD_00822,0,0,0,36,102,94,553,761,486,166,153,32
PCA_SD_00825,0,0,0,39,85,67,383,520,343,68,168,16
PCA_SD_00824,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00827,1633,1940,2213,16,56,51,2622,3000,3063,365,2393,330
PCA_SD_00826,3345,3798,4465,76,158,102,3894,4494,3847,3423,5199,2841
PCA_SD_00788,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00784,378,332,352,200,310,262,4716,5881,4961,142,145,129
PCA_SD_00785,3344,3589,4414,0,2,0,3995,5070,4322,178,85,211
PCA_SD_00786,530,604,503,81,148,115,22570,28793,25148,2532,528,1223
PCA_SD_00787,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00783,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_00915,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00914,0,0,0,0,0,1,0,2,0,0,0,0
PCA_SD_00917,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00916,0,0,0,0,0,0,0,0,3,0,0,0
PCA_SD_00911,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00910,1134,1233,1449,166,318,314,5562,6606,5167,3311,2313,2655
PCA_SD_00913,0,1,1,0,2,2,57,78,56,90,6,17
PCA_SD_00912,692,710,686,129,185,229,5276,5618,5494,263,86,90
PCA_SD_00919,0,0,0,0,0,0,0,0,0,0,0,2
PCA_SD_00918,1135,1264,1397,83,176,138,2748,2830,2534,1370,1325,956
PCA_SD_00838,1648,1829,2537,24,42,57,1106,1376,1075,1090,413,718
PCA_SD_00839,0,0,0,0,0,0,0,0,2,0,0,0
PCA_SD_00810,4956,5171,6841,12,32,30,1385,1404,1310,544,546,726
PCA_SD_00811,1415,1641,1746,56,140,104,3004,3188,3568,2554,3028,1846
PCA_SD_00812,284,302,263,2,16,2,384,504,468,51,6,14
PCA_SD_00813,122,140,115,6,0,0,204,241,256,62,12,26
PCA_SD_00814,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00815,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00816,637,701,853,115,253,165,2318,2721,2153,525,293,376
PCA_SD_00817,312,288,366,110,242,203,2702,3695,2289,1706,644,1349
PCA_SD_00819,288,348,407,2,3,4,317,361,331,0,9,0
PCA_SD_00898,0,11,16,14,13,7,726,910,783,169,56,64
PCA_SD_00899,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_00890,975,1168,1312,19,39,21,502,518,449,769,321,511
PCA_SD_00891,0,0,0,0,0,0,0,2,0,0,2,0
PCA_SD_00892,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00893,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00894,144,235,233,2,16,9,531,547,448,428,296,455
PCA_SD_00895,246,318,361,12,18,15,744,994,722,177,464,297
PCA_SD_00896,301,364,415,4,26,9,902,1027,869,109,346,68
PCA_SD_00897,1547,1699,2197,40,63,46,1516,1653,1571,627,2095,337
PCA_SD_00928,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00929,0,0,0,0,0,0,0,2,0,0,0,0
PCA_SD_00924,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00925,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00926,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00927,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00920,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00921,0,0,0,0,0,0,2,0,2,2,6,16
PCA_SD_00922,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00923,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00849,1281,1311,1217,96,209,139,2744,2582,2912,2631,5106,1763
PCA_SD_00848,610,695,789,48,80,44,2453,2474,2793,1591,661,1596
PCA_SD_00847,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00846,0,0,0,0,0,0,2,0,0,0,0,0
PCA_SD_00845,2018,2047,2615,117,154,125,6226,7667,6588,1014,4114,801
PCA_SD_00844,626,668,863,33,48,52,2114,2683,2312,205,187,38
PCA_SD_00843,309,395,484,26,52,40,1372,1530,1388,1192,610,990
PCA_SD_00842,1032,1265,1412,54,160,110,2378,2731,2243,1054,1178,594
PCA_SD_00841,1,1,0,0,0,0,0,0,0,51,4,37
PCA_SD_00840,28,30,51,0,12,6,181,241,166,1442,181,938
PCA_SD_00806,62,70,77,14,35,10,242,279,212,1262,9479,1084
PCA_SD_00808,562,601,848,63,118,90,2857,3129,2800,1394,1833,1488
PCA_SD_00836,38,56,52,24,38,51,301,342,243,4,2,0
PCA_SD_00837,974,1032,1207,204,320,346,4630,6273,4187,2066,1706,1215
PCA_SD_00834,506,615,677,62,142,108,1844,1929,1696,4559,2226,3074
PCA_SD_00835,500,624,650,26,85,64,1422,1415,1427,247,1606,233
PCA_SD_00832,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00833,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00830,1251,1399,1703,12,33,12,955,756,1021,891,565,626
PCA_SD_00831,1784,1978,2534,48,120,77,2604,2618,2680,855,3714,660
PCA_SD_00908,2,2,3,2,0,0,43,49,72,338,100,239
PCA_SD_00909,2279,2526,3152,70,175,141,3659,5090,3744,1131,3432,861
PCA_SD_00902,2545,2927,3684,47,122,99,2949,3353,3086,1084,3557,936
PCA_SD_00903,810,1017,1062,36,44,44,1217,1062,1344,580,1794,406
PCA_SD_00900,2,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00901,82,60,61,0,4,0,76,71,82,170,52,241
PCA_SD_00906,0,0,0,0,0,0,81,79,60,0,0,0
PCA_SD_00907,0,0,2,0,2,0,93,142,82,0,12,0
PCA_SD_00904,1520,1820,2148,54,130,86,2310,2539,2261,906,652,712
PCA_SD_00905,524,542,598,18,25,22,746,696,712,501,500,345
PCA_SD_00865,239,275,355,79,101,102,1236,1370,1083,555,215,491
PCA_SD_00864,302,351,379,36,70,46,906,975,892,376,7352,454
PCA_SD_00867,39008,43208,51874,249,509,361,6576,8321,6737,18172,62774,15946
PCA_SD_00866,0,4,9,0,0,0,13,13,22,90,6,52
PCA_SD_00861,1309,1396,1602,18,46,39,1069,908,1107,398,381,309
PCA_SD_00860,0,0,0,0,2,2,5,14,6,58,6,1
PCA_SD_00863,20,34,35,30,76,54,633,656,544,710,181,849
PCA_SD_00862,864,973,1042,146,308,266,5031,6437,4773,6601,14302,5560
PCA_SD_00869,538,460,751,15,46,22,491,888,493,1686,376,1647
PCA_SD_00868,1591,1610,2124,59,150,120,2103,2449,1895,2217,1226,1835
PCA_SD_00858,1325,1378,1451,34,29,31,988,1187,1018,375,740,345
PCA_SD_00859,16116,17937,21349,0,0,2,2,10,4,93,398,138
PCA_SD_00854,5443,6109,7319,117,185,151,3639,4385,4075,1648,2494,1245
PCA_SD_00855,4,1,0,11,75,68,444,517,293,70,108,58
PCA_SD_00856,671,811,953,82,157,106,2105,2910,1986,1074,1206,751
PCA_SD_00857,8,9,2,0,0,0,0,0,2,12,0,6
PCA_SD_00850,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00851,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00852,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00853,80,102,132,0,4,11,198,281,257,6,196,76
PCA_SD_00588,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00589,2,1,2,0,0,0,0,6,0,42,2,0
PCA_SD_00586,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00587,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00584,626,724,930,26,76,56,1475,1941,1432,3218,1895,2409
PCA_SD_00585,0,0,0,0,0,0,4,0,0,2,0,12
PCA_SD_00582,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00583,487,480,702,2,6,4,363,370,394,599,266,470
PCA_SD_00580,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00581,975,1045,1690,12,16,14,397,566,434,2686,3189,2436
PCA_SD_00506,1001,1107,1355,36,86,67,1785,1961,1756,417,1975,406
PCA_SD_00507,2706,3108,3275,266,435,408,13491,14355,13424,9532,21274,6250
PCA_SD_00504,3117,3500,3659,111,204,170,3392,4686,3443,758,748,625
PCA_SD_00505,0,0,0,0,0,0,0,5,0,0,0,1
PCA_SD_00502,6,4,6,9,9,6,19909,23895,22680,4,2,4
PCA_SD_00500,626,627,856,101,185,181,2291,2905,2058,2470,749,2579
PCA_SD_00501,765,875,1084,201,416,350,5582,6731,5077,6599,4364,4728
PCA_SD_00508,2492,2744,2879,81,110,107,3268,3384,3469,2125,1180,2361
PCA_SD_00509,1210,1411,1770,54,66,49,1865,1920,1953,3911,2880,3403
PCA_SD_00612,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00613,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00610,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_00611,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00616,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00617,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00614,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00615,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00618,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00619,0,0,0,42,54,30,380,426,680,4796,1614,5040
PCA_SD_00559,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00558,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00555,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00554,404,409,580,28,50,26,645,724,656,296,855,262
PCA_SD_00557,130,102,106,0,0,0,0,0,6,0,6,0
PCA_SD_00556,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00551,0,2,0,0,0,0,4,0,2,16,0,0
PCA_SD_00550,0,0,0,0,0,0,0,2,0,0,0,0
PCA_SD_00553,976,1003,1300,206,444,369,6437,7039,6050,14569,8574,11321
PCA_SD_00552,867,1021,1028,52,72,52,1596,1707,1711,616,779,433
PCA_SD_00494,4058,4578,5367,151,350,237,8672,9159,8428,11563,17580,10205
PCA_SD_00495,0,0,5,0,11,0,9783,11076,10169,19,12,6
PCA_SD_00496,0,2,0,0,0,0,4,0,4,8,16,0
PCA_SD_00497,486,487,548,302,529,382,6655,7331,6597,2365,2545,3000
PCA_SD_00490,5233,5424,6706,113,238,142,10502,14159,10682,9723,3942,6961
PCA_SD_00491,1038,1146,1276,0,4,4,1097,1101,1075,57,26,22
PCA_SD_00492,960,1100,1229,60,146,130,2547,2936,2538,792,5920,555
PCA_SD_00493,1126,1241,1491,67,86,73,2251,2742,2286,1014,3590,909
PCA_SD_00498,2109,2191,2866,348,717,540,9536,11940,9239,40743,23750,27696
PCA_SD_00499,7,6,12,0,0,0,2,4,4,0,7,0
PCA_SD_00564,105,127,164,2,2,6,198,237,240,82,31,21
PCA_SD_00565,1630,1894,2223,55,110,97,1979,2366,1855,2299,1250,2352
PCA_SD_00566,7,10,26,0,2,0,26,67,40,8,0,16
PCA_SD_00567,0,8,6,0,34,19,156,137,92,10,20,16
PCA_SD_00560,1442,1530,1971,24,74,49,1259,1849,1252,1622,1671,1515
PCA_SD_00561,19,20,25,0,0,0,33,40,48,24,4,1
PCA_SD_00562,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00563,6711,8196,7648,91,191,163,5642,6861,5712,10543,15679,9590
PCA_SD_00568,566,555,777,20,59,43,924,1034,923,333,640,352
PCA_SD_00569,1014,1060,1366,23,59,52,1101,1180,1154,1492,876,1455
PCA_SD_00447,5798,6553,7959,0,2,2,22,22,18,28,52,46
PCA_SD_00446,3931,4299,4976,280,588,464,16646,19608,16502,5913,11611,4169
PCA_SD_00445,4009,4020,5900,2,12,2,35,65,33,161,196,191
PCA_SD_00444,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00449,1619,1753,2264,1231,2453,2003,24877,28483,22108,36285,8281,34539
PCA_SD_00448,3385,3807,4054,0,0,0,12,30,22,4,14,12
PCA_SD_00538,1590,1602,1962,62,134,84,3553,4352,3488,2053,4172,1451
PCA_SD_00533,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_00532,0,0,0,0,0,0,0,0,2,4,0,16
PCA_SD_00531,1005,1062,1347,56,148,128,2969,4051,2756,1834,1276,1386
PCA_SD_00530,816,855,1116,18,46,54,839,927,786,339,192,366
PCA_SD_00537,0,1,0,0,0,2,2,12,8,92,34,36
PCA_SD_00536,0,0,0,0,0,0,2,0,2,0,0,0
PCA_SD_00535,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00534,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00542,623,709,810,49,98,67,2047,2603,2023,2979,696,2344
PCA_SD_00543,769,832,1050,90,115,174,2211,2055,2162,5734,3090,4187
PCA_SD_00540,239,299,397,0,2,0,90,108,107,376,452,304
PCA_SD_00541,0,0,0,2,0,0,1619,1762,1681,0,0,0
PCA_SD_00546,760,806,898,205,460,413,5017,5951,4546,786,1792,516
PCA_SD_00547,0,0,0,0,0,0,0,0,0,66,8,58
PCA_SD_00544,322,360,420,78,170,164,1851,2354,1695,477,246,448
PCA_SD_00545,1463,1638,1805,110,152,112,2179,2867,2375,732,1107,479
PCA_SD_00548,1235,1290,1683,34,100,62,2061,2257,2279,7747,4259,6060
PCA_SD_00549,0,0,0,0,8,4,187,286,248,707,1114,612
PCA_SD_00469,808,898,1054,89,156,154,535,660,561,97,62,50
PCA_SD_00468,2375,2639,3260,92,200,136,4376,4742,4545,4139,3473,2977
PCA_SD_00461,2540,2723,3279,1112,2224,1998,25063,29800,22384,32135,18227,27886
PCA_SD_00460,0,0,0,0,2,4,0,6,2,93,62,64
PCA_SD_00463,455,469,624,30,80,59,830,1072,819,2412,545,2209
PCA_SD_00462,16,21,24,0,2,0,60,108,69,130,36,88
PCA_SD_00465,0,0,0,0,12,6,26,18,12,46,85,34
PCA_SD_00464,97,125,128,1,20,9,332,374,344,820,218,501
PCA_SD_00467,915,901,1343,33,136,98,2474,2983,2346,3900,916,3754
PCA_SD_00466,648,767,968,83,185,161,3887,4860,3716,259,165,204
PCA_SD_00599,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00598,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00591,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00590,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00593,0,0,0,0,0,0,0,2,0,0,0,0
PCA_SD_00592,1550,1534,2066,74,204,180,4186,4995,4155,1938,1675,1637
PCA_SD_00595,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00594,0,0,0,0,0,0,0,0,0,0,3,0
PCA_SD_00597,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00596,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00450,9,8,17,2,0,1,23,11,18,16,8,16
PCA_SD_00451,2,2,2,0,0,2,36,44,22,133,37,114
PCA_SD_00452,2,2,7,47,139,126,3715,4361,3492,12765,16247,10134
PCA_SD_00453,2490,2609,3530,2,0,22,36,46,29,158,127,174
PCA_SD_00454,1329,1437,2090,190,423,331,6596,8463,6206,2102,1199,1295
PCA_SD_00455,685,871,1005,112,208,150,2667,3258,2816,1509,2351,936
PCA_SD_00456,0,0,2,0,0,0,6,0,0,4,14,0
PCA_SD_00457,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00458,4,4,4,26,48,34,299,405,291,1771,860,1738
PCA_SD_00459,1973,2160,2903,102,228,120,3452,4676,3420,1677,2220,1730
PCA_SD_00511,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00510,1403,1565,1749,116,242,206,4401,5268,4368,3202,12480,2647
PCA_SD_00513,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00512,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00515,0,0,0,0,0,0,166,271,181,34,4,12
PCA_SD_00514,0,0,0,0,0,0,4,4,0,2,0,0
PCA_SD_00517,2799,3090,3806,245,541,394,9477,12157,9233,31292,12840,26158
PCA_SD_00516,1312,1609,2034,90,171,126,4613,5602,4652,2361,2476,1753
PCA_SD_00519,417,423,588,46,116,82,1600,1946,1558,1420,1201,1210
PCA_SD_00609,2,0,0,0,0,0,0,0,2,4,6,13
PCA_SD_00608,64,56,53,0,0,0,15,9,18,0,0,0
PCA_SD_00605,187,250,285,4,4,2,136,132,114,1473,1249,1573
PCA_SD_00604,58,96,78,0,1,0,27,38,36,30,227,22
PCA_SD_00607,791,949,953,6,12,8,282,466,299,110,65,143
PCA_SD_00606,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00601,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00600,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00603,0,1,4,0,0,0,18,20,16,22,172,10
PCA_SD_00602,0,0,0,2,0,0,6,20,8,6,76,0
PCA_SD_00528,0,0,4,0,2,0,8,10,2,19,0,6
PCA_SD_00529,0,0,4,34,60,39,1431,1722,1107,9113,9332,5750
PCA_SD_00520,0,2,6,0,0,0,3,17,12,126,12,137
PCA_SD_00521,0,2,0,0,0,2,36,58,55,213,370,167
PCA_SD_00522,451,438,686,12,18,7,126,145,133,57,36,25
PCA_SD_00523,1328,1501,1912,38,87,66,2704,3030,2599,1730,1520,1113
PCA_SD_00524,1981,2070,2677,100,229,169,4148,4820,4027,4822,5796,3538
PCA_SD_00525,597,696,903,60,105,90,1694,2061,1526,4056,835,3565
PCA_SD_00526,1403,1535,1849,29,73,54,2087,2422,2149,663,2798,428
PCA_SD_00527,2427,2672,2973,310,592,454,10179,10537,10452,8040,11049,6671
PCA_SD_00487,0,0,0,16,24,13,185,270,143,3691,5651,4558
PCA_SD_00486,439,554,664,20,80,56,1174,1466,1045,1496,744,1312
PCA_SD_00485,634,755,870,88,166,177,2017,2807,1886,540,541,360
PCA_SD_00484,189,276,272,52,88,78,1455,2162,1458,2412,752,1700
PCA_SD_00483,2,1,2,43,113,70,469,560,376,11,7,10
PCA_SD_00482,755,743,1156,34,94,86,1761,2356,1646,1722,1001,1295
PCA_SD_00481,1186,1275,1466,16,32,25,1344,1654,1564,1055,711,559
PCA_SD_00480,434,460,603,92,210,230,3162,4491,2843,5935,1783,5005
PCA_SD_00489,0,0,0,16,34,20,222,216,191,6001,7823,6626
PCA_SD_00488,23,19,35,2,0,2,187,290,183,2802,708,2834
PCA_SD_00577,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_00576,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_00575,3342,3832,4391,89,171,132,4185,4281,4671,2572,3925,1940
PCA_SD_00574,73,106,94,4,0,2,5,13,8,44,10,10
PCA_SD_00573,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00572,0,0,0,0,0,0,0,6,0,7,2,0
PCA_SD_00571,2024,2081,2936,99,150,99,2053,2473,1807,7080,2416,6089
PCA_SD_00570,731,842,1070,13,33,35,1127,1257,1288,577,279,715
PCA_SD_00579,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00578,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00478,1418,1489,1635,38,61,38,1394,1504,1484,262,830,234
PCA_SD_00479,8,12,12,0,2,0,74,70,40,124,107,160
PCA_SD_00476,0,4,4,0,0,0,20,14,8,22,8,48
PCA_SD_00477,1896,2093,2561,198,341,298,7013,8813,7247,5970,7397,4033
PCA_SD_00474,814,847,941,16,58,44,1263,1251,1326,560,1064,502
PCA_SD_00475,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00472,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00473,704,868,892,28,38,34,1238,1526,1280,502,2582,410
PCA_SD_00470,0,0,0,0,0,0,2,2,0,0,0,0
PCA_SD_00471,1373,1563,1999,193,331,275,3637,4735,3465,5483,10041,3894
PCA_SD_00425,0,0,0,0,0,0,1,0,0,0,0,0
PCA_SD_00424,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00427,3,3,5,2,10,8,9320,10530,11712,11,2,0
PCA_SD_00426,2,3,2,2,0,0,4212,6517,4699,11,2,0
PCA_SD_00421,0,2,0,43,86,73,437,475,351,10,4,4
PCA_SD_00420,98,139,216,0,0,0,12,18,12,20,12,6
PCA_SD_00423,1101,1196,1377,26,36,38,1660,1686,1719,473,273,256
PCA_SD_00422,1499,1727,1945,68,128,98,2928,3457,3083,2420,3599,1833
PCA_SD_00429,0,0,0,0,0,0,3,2,2,2,0,6
PCA_SD_00428,0,0,0,0,0,0,0,6,0,0,6,6
PCA_SD_00300,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00301,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00302,4,6,2,0,0,0,0,0,0,0,6,0
PCA_SD_00303,0,0,2,0,0,4,4,6,0,8,0,11
PCA_SD_00304,384,392,455,8,12,10,538,590,568,1043,229,777
PCA_SD_00305,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00306,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00307,437,436,649,66,175,148,2034,2301,1763,1291,398,1356
PCA_SD_00308,6115,6950,8869,12,16,8,181,175,148,213,164,334
PCA_SD_00309,0,0,0,0,0,0,10,10,6,111,118,84
PCA_SD_00388,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_00389,2047,2278,2831,88,124,121,3507,3755,3950,843,4160,449
PCA_SD_00380,593,611,772,36,36,38,1198,1385,1171,689,557,504
PCA_SD_00381,692,819,772,60,114,82,2164,2150,2092,4304,2129,3170
PCA_SD_00382,2149,2246,2425,52,110,120,3384,3462,3539,1486,2111,924
PCA_SD_00383,433,407,548,12,16,14,363,387,385,129,147,127
PCA_SD_00384,180,187,224,13,5,0,123,131,116,112,39,102
PCA_SD_00385,2,0,0,2,10,0,4821,6410,5150,22,14,22
PCA_SD_00386,708,632,958,96,204,186,2952,4045,2743,1344,1120,1081
PCA_SD_00387,1,0,4,0,0,0,7,5,5,6,2,0
PCA_SD_00354,1255,1418,1454,50,102,104,1905,2036,1882,1076,1979,846
PCA_SD_00418,0,10,4,0,0,0,5,5,7,6,7,2
PCA_SD_00419,1004,955,1492,18,32,8,641,1006,662,204,155,259
PCA_SD_00414,3025,3177,2894,2311,4268,3483,47053,49650,43733,52920,18340,52060
PCA_SD_00415,786,902,732,1160,2350,1826,22761,24598,20001,26707,8223,27261
PCA_SD_00416,937,1090,1372,76,105,80,2169,2537,2061,3470,3775,3020
PCA_SD_00417,1815,2012,2700,48,91,74,1800,2355,1928,1497,1314,945
