Geneid,GS1,GS2,GS3,HE1,HE2,HE3,IT61,IT62,IT63,IT91,IT92,IT93,UG1,UG2,UG3
evm.model.hcontig_011_017.69,61,51,45,1,5,4,0,0,1,31,41,18,11,11,7
evm.model.hcontig_011_017.61,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
evm.model.hcontig_011_017.44,3494,4262,4501,223,1317,300,207,60,161,5242,17956,3319,1158,1037,1264
evm.model.hcontig_011_017.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_011_017.40,418,413,531,2,3,2,0,0,0,21,28,2,192,107,173
evm.model.hcontig_011_017.41,3539,2756,3503,415,960,321,270,1215,230,2296,4895,2298,2246,2439,2110
evm.model.hcontig_011_017.42,3549,2989,3851,134,343,150,239,199,181,797,3502,1964,883,703,850
evm.model.hcontig_011_017.43,0,0,0,0,8,1,0,0,0,9,24,3,0,0,0
evm.model.hcontig_011_017.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
evm.model.hcontig_011_017.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_011_017.7,369,250,368,2,15,3,43,52,30,164,437,217,152,115,130
evm.model.hcontig_011_017.6,706,635,747,38,95,40,96,82,75,317,1123,593,203,167,188
evm.model.hcontig_011_017.5,1,1,2,38,97,36,1,1,1,11,32,18,2,0,0
evm.model.hcontig_011_017.9,3775,3252,3440,179,451,138,50,107,52,550,1169,341,1626,1689,1499
evm.model.hcontig_011_017.8,18,12,12,9,18,11,3,11,4,63,53,17,25,5,15
evm.model.hcontig_011_017.67,2,1,1,25,41,19,3,5,0,13,118,42,0,0,0
evm.model.hcontig_011_017.98,470,440,487,218,528,210,118,112,90,290,1213,567,160,116,162
evm.model.hcontig_011_017.30,131,142,122,58,116,55,19,30,20,75,276,123,57,46,67
evm.model.hcontig_011_017.33,4992,3597,5018,247,585,210,209,461,203,1756,6976,2562,1463,1382,1421
evm.model.hcontig_011_017.32,510,401,498,274,466,277,469,206,466,910,4000,2109,106,97,103
evm.model.hcontig_011_017.35,1022,1027,1004,342,985,416,180,277,192,667,2941,1278,443,353,437
evm.model.hcontig_011_017.34,1913,1508,2044,73,246,80,89,217,81,710,2292,1014,808,865,798
evm.model.hcontig_011_017.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_011_017.36,1966,1966,2268,277,828,277,156,183,141,751,1858,767,1575,970,1269
evm.model.hcontig_011_017.39,2653,2341,2812,2710,6647,2637,735,1346,606,2822,8758,4138,2664,2705,2322
evm.model.hcontig_011_017.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_011_017.16,4,9,4,0,0,0,2,7,1,8,14,6,1,0,0
evm.model.hcontig_011_017.13,4,1,3,3998,10099,3738,145,91,135,258,665,413,0,0,0
evm.model.hcontig_011_017.12,1363,1175,1429,50,106,37,39,122,39,358,699,234,948,809,898
evm.model.hcontig_011_017.11,1684,1305,1679,99,327,96,62,63,63,325,1628,738,441,238,389
evm.model.hcontig_011_017.10,270,364,441,39,168,64,30,24,28,174,419,193,166,125,160
evm.model.hcontig_011_017.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_011_017.65,2,1,0,1,4,0,0,0,0,1,1,1,3,1,1
evm.model.hcontig_011_017.60,1414,1394,1544,125,330,140,127,142,142,798,2439,821,987,682,959
evm.model.hcontig_011_017.79,1,2,4,22,44,19,1,0,0,153,174,1,0,0,2
evm.model.hcontig_011_017.75,14724,14187,15717,19,90,54,1,2,0,25,61,9,12141,14505,12059
evm.model.hcontig_011_017.74,1141,1073,1296,41,117,43,96,169,91,599,1692,877,392,329,414
evm.model.hcontig_011_017.77,3187,2947,3253,6,45,23,14,42,15,234,445,136,3462,3860,3228
evm.model.hcontig_011_017.76,6615,5543,6132,1,33,44,1,2,2,3,0,0,8398,10234,7874
evm.model.hcontig_011_017.71,875,683,820,163,397,148,89,147,77,380,839,414,516,571,500
evm.model.hcontig_011_017.70,2267,2017,2496,57,134,43,36,45,28,192,409,161,1473,1359,1434
evm.model.hcontig_011_017.73,5,10,6,2,8,4,19,1,14,37,40,16,3,3,5
evm.model.hcontig_011_017.72,690,607,601,96,322,105,103,111,92,431,1625,844,202,128,219
evm.model.hcontig_011_017.53,3919,3706,4548,91,342,112,285,379,259,1279,7050,3989,1637,1434,1637
evm.model.hcontig_011_017.52,16,33,38,9,11,5,0,0,0,2,54,4,2,0,3
evm.model.hcontig_011_017.57,74,75,90,27,33,14,13,24,12,136,244,95,40,23,38
evm.model.hcontig_011_017.56,86,85,100,18,40,12,19,35,16,163,253,128,58,35,64
evm.model.hcontig_011_017.55,61,60,80,32,42,13,21,46,15,143,275,117,79,48,55
evm.model.hcontig_011_017.54,237,283,300,482,944,399,61,84,51,286,569,209,183,147,171
evm.model.hcontig_011_017.59,19,52,27,24,62,20,12,25,6,106,208,76,11,9,20
evm.model.hcontig_011_017.58,20,32,29,23,30,12,5,15,7,75,110,32,13,8,10
evm.model.hcontig_011_017.50,51,59,70,82,276,72,10,9,5,506,734,59,49,40,47
evm.model.hcontig_011_017.49,1062,1040,1240,501,1077,454,89,177,80,510,1294,498,790,692,686
evm.model.hcontig_011_018.1,232,216,253,2,12,4,19,23,22,92,326,129,200,113,154
evm.model.hcontig_011_018.2,1,0,0,2,1,0,0,0,0,0,4,1,0,2,0
evm.model.hcontig_011_019.5,48,42,50,0,0,0,7,5,5,14,399,180,25,10,15
evm.model.hcontig_011_019.7,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0
evm.model.hcontig_011_019.6,175,162,152,41,91,26,33,31,29,97,339,171,121,120,107
evm.model.hcontig_011_019.3,0,2,0,0,2,0,0,0,0,1,2,2,1,0,1
evm.model.hcontig_011_019.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_011_019.9,45,36,48,4,17,3,0,3,0,9,24,17,18,3,14
evm.model.hcontig_011_019.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_011_019.11,336,312,368,98,262,79,17,54,32,263,1225,423,166,154,152
evm.model.hcontig_011_019.10,201,147,206,1,11,2,3,8,5,34,72,35,44,50,55
evm.model.hcontig_003_025.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_025.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_026.3,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
evm.model.hcontig_003_026.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_026.6,3,3,8,1,3,0,0,0,0,2,18,3,0,2,1
evm.model.hcontig_003_026.7,239,208,249,29,53,31,6,14,9,62,130,30,92,74,67
evm.model.hcontig_003_026.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_026.5,0,0,0,2,2,3,0,0,1,3,102,41,0,0,0
evm.model.hcontig_003_028.4,9,5,5,0,5,0,0,1,0,1,1,0,9,9,8
evm.model.hcontig_003_028.5,11,14,17,2,1,2,1,2,0,4,0,2,23,15,14
evm.model.hcontig_003_028.6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
evm.model.hcontig_003_028.7,11,20,24,5,0,2,6,9,4,24,93,29,15,3,1
evm.model.hcontig_003_028.1,0,1,0,693,1199,416,69,44,39,158,199,154,0,0,1
evm.model.hcontig_003_028.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_028.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_028.9,330,387,430,2,4,2,2,2,0,25,6,2,720,610,581
evm.model.hcontig_003_028.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_028.10,1,2,1,0,0,0,0,0,0,6,4,1,1,0,1
evm.model.hcontig_003_028.11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_039.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
evm.model.hcontig_003_041.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_041.51,0,0,0,4,7,3,0,0,0,0,0,3,0,0,0
evm.model.hcontig_003_041.57,240,203,249,14,39,15,17,23,11,67,264,128,69,72,85
evm.model.hcontig_003_041.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
evm.model.hcontig_003_041.59,1186,1254,1245,160,341,117,150,140,135,549,1676,814,1008,750,852
evm.model.hcontig_003_041.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_041.3,1522,1273,1468,176,544,193,175,179,215,647,2565,1162,965,832,868
evm.model.hcontig_003_041.2,4668,3604,4038,110,375,114,202,146,166,901,3331,1587,1340,956,1388
evm.model.hcontig_003_041.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_041.7,8,4,16,0,1,2,0,1,2,3,17,2,4,0,2
evm.model.hcontig_003_041.6,952,1081,1130,29,79,23,69,133,63,385,1293,515,1066,772,854
evm.model.hcontig_003_041.5,0,0,0,20,53,17,0,2,0,4,16,4,4,5,6
evm.model.hcontig_003_041.4,68,114,135,77,127,74,76,18,71,67,357,321,153,83,135
evm.model.hcontig_003_041.9,1366,1440,1608,14,73,30,76,144,76,423,1407,508,999,687,787
evm.model.hcontig_003_041.8,0,2,0,3,7,7,0,0,0,18,19,4,0,0,1
evm.model.hcontig_003_041.80,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_003_041.81,3,0,1,0,1,2,0,0,0,1,1,1,2,0,0
evm.model.hcontig_003_041.82,41,57,50,29,83,33,25,26,15,67,279,102,27,34,21
evm.model.hcontig_003_041.22,320,336,391,38,97,40,41,29,33,195,567,224,404,159,297
evm.model.hcontig_003_041.23,347,329,374,21,38,17,31,25,27,106,303,143,605,236,477
evm.model.hcontig_003_041.26,0,0,0,59,126,86,1,1,2,9,23,5,0,0,0
evm.model.hcontig_003_041.27,0,0,0,15,46,27,0,0,0,0,6,0,0,0,0
evm.model.hcontig_003_041.28,0,0,0,25,72,51,0,1,1,3,9,5,0,0,0
evm.model.hcontig_003_041.29,517,426,517,432,889,333,66,65,56,265,801,508,99,84,98
evm.model.hcontig_003_041.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_041.64,12,18,20,0,0,0,1,0,0,1,9,0,15,10,11
evm.model.hcontig_003_041.65,799,998,935,5,4,6,19,18,17,129,321,137,338,238,297
evm.model.hcontig_003_041.62,0,2,2,73,209,71,21,16,32,40,302,244,0,2,0
evm.model.hcontig_003_041.63,0,2,2,7,10,6,0,0,0,117,144,9,0,1,5
evm.model.hcontig_003_041.60,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
evm.model.hcontig_003_041.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_041.31,1,0,1,0,0,0,0,0,2,2,4,4,0,0,0
evm.model.hcontig_003_041.30,1747,1343,1778,55,240,79,56,98,52,440,1450,663,780,735,720
evm.model.hcontig_003_041.33,61,64,64,16,27,9,1,4,2,16,69,28,15,14,22
evm.model.hcontig_003_041.32,496,440,580,12,28,13,36,45,29,207,592,292,211,183,196
evm.model.hcontig_003_041.34,650,597,745,910,2631,987,941,639,811,4227,25659,10153,124,129,155
evm.model.hcontig_003_041.37,20,32,54,790,2937,840,397,129,433,636,2943,2725,46,51,41
evm.model.hcontig_003_041.36,869,813,925,76,317,104,87,89,89,619,2309,1202,319,255,347
evm.model.hcontig_003_041.38,2432,2434,2479,721,1996,686,805,968,832,2590,9421,4253,1484,1240,1191
evm.model.hcontig_003_041.17,203,180,210,11,22,14,11,7,6,32,125,50,174,70,136
evm.model.hcontig_003_041.16,1,2,0,0,2,2,4,0,1,0,5,4,28,9,16
evm.model.hcontig_003_041.15,1554,1659,1662,315,744,269,155,128,147,568,1570,757,2882,1123,2129
evm.model.hcontig_003_041.14,1,3,3,4,9,6,2,3,4,17,58,13,63,24,40
evm.model.hcontig_003_041.13,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0
evm.model.hcontig_003_041.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
evm.model.hcontig_003_041.11,6243,7226,7829,785,1833,749,681,627,601,2348,6705,3187,9184,3824,6371
evm.model.hcontig_003_041.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_041.19,723,703,834,177,380,140,79,73,97,260,753,327,868,387,602
evm.model.hcontig_003_041.18,1473,1883,1986,670,1535,640,229,243,228,795,2095,928,1584,826,1272
evm.model.hcontig_003_041.79,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
evm.model.hcontig_003_041.78,540,503,546,18,90,33,128,268,106,570,1978,919,473,565,457
evm.model.hcontig_003_041.75,25,27,52,214,400,145,70,20,70,107,209,273,56,40,48
evm.model.hcontig_003_041.74,10196,11514,12309,90,276,142,109,133,97,557,2354,887,7033,4838,6015
evm.model.hcontig_003_041.77,464,638,627,93,281,72,219,312,181,1103,2701,1058,334,298,388
evm.model.hcontig_003_041.76,1,3,2,33,87,21,0,0,0,502,412,3,0,2,0
evm.model.hcontig_003_041.70,1,1,3,1,0,0,0,0,0,0,2,2,3,1,3
evm.model.hcontig_003_041.73,1019,836,1161,17,52,14,38,222,32,340,538,348,886,770,800
evm.model.hcontig_003_041.72,4258,3968,4471,477,1177,405,309,385,244,1775,5558,2514,1783,1264,1626
evm.model.hcontig_003_044.2,292,382,340,39,180,53,23,17,19,89,159,71,267,281,269
evm.model.hcontig_003_044.3,17,32,40,0,3,4,3,0,1,2,81,38,1,0,0
evm.model.hcontig_003_044.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_003_044.4,130,96,134,44,63,37,65,29,48,114,624,373,20,15,19
evm.model.hcontig_003_045.7,37,98,105,7,12,6,1,0,1,8,33,11,23,26,25
evm.model.hcontig_003_045.6,3216,2695,3220,91,312,103,206,169,164,632,2420,1164,1746,1438,1709
evm.model.hcontig_003_045.4,20,27,23,450,1012,487,122,44,125,123,875,1035,2,1,5
evm.model.hcontig_003_045.3,5877,5063,6437,127,381,162,157,127,165,662,2492,1231,2821,2669,2675
evm.model.hcontig_003_045.2,2,13,5,19,97,39,4,2,6,15,115,64,2,6,5
evm.model.hcontig_003_045.1,1,1,4,32,107,42,14,2,18,19,188,104,0,0,0
evm.model.hcontig_003_045.9,30,32,43,5,10,3,0,0,0,160,156,3,34,35,36
evm.model.hcontig_003_045.8,984,808,1063,122,318,121,99,176,92,644,2320,856,956,1000,818
evm.model.hcontig_003_045.28,2637,2293,2609,216,600,219,236,270,210,1180,4274,1917,1370,1190,1439
evm.model.hcontig_003_045.29,6308,5727,7055,83,89,19,22,1339,26,1617,573,446,4668,4887,4254
evm.model.hcontig_003_045.26,2,5,3,1,6,5,2,1,4,7,29,19,0,1,1
evm.model.hcontig_003_045.27,1128,1004,1161,84,239,94,61,139,64,409,1205,555,486,400,418
evm.model.hcontig_003_045.24,1296,1100,1538,72,259,72,63,96,56,341,2048,859,386,337,360
evm.model.hcontig_003_045.25,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0
evm.model.hcontig_003_045.22,1373,1138,1330,94,221,95,46,123,51,408,698,248,592,357,477
evm.model.hcontig_003_045.23,4091,5196,5585,637,1521,550,136,213,105,1994,3720,1019,1148,607,996
evm.model.hcontig_003_045.20,0,1,0,0,5,9,0,0,0,0,126,58,0,0,0
evm.model.hcontig_003_045.21,10,11,6,1,10,0,0,1,1,0,25,3,2,1,3
evm.model.hcontig_003_045.35,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
evm.model.hcontig_003_045.34,2,1,0,2,2,0,0,0,0,1,1,0,0,0,0
evm.model.hcontig_003_045.31,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
evm.model.hcontig_003_045.30,5222,4449,4729,205,415,158,55,48,46,372,1137,515,1525,1274,1362
evm.model.hcontig_003_045.33,0,0,0,1,13,16,20,1,22,3,941,753,0,0,0
evm.model.hcontig_003_045.32,0,0,0,0,1,0,0,0,0,0,6,3,0,0,0
evm.model.hcontig_003_045.13,22,44,56,1,8,8,206,103,176,252,460,537,177,33,82
evm.model.hcontig_003_045.12,3109,2545,2719,306,783,317,158,171,134,1014,3287,1285,1162,932,1051
evm.model.hcontig_003_045.11,4,8,5,12,18,10,2,2,1,9,26,11,8,1,2
evm.model.hcontig_003_045.10,30354,23917,26223,173,644,321,370,635,354,2126,8447,3688,28064,29925,24998
evm.model.hcontig_003_045.17,0,0,0,2,6,0,0,0,0,1,3,4,0,0,0
evm.model.hcontig_003_045.15,1524,1559,1762,2447,6097,2469,568,719,503,1883,5383,2367,1307,1412,1196
evm.model.hcontig_003_045.14,52,65,78,0,11,5,9,4,13,49,127,53,123,109,119
evm.model.hcontig_003_045.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.hcontig_003_045.18,453,435,461,41,196,60,56,66,37,318,974,420,255,232,261
evm.model.hcontig_004_001.1,1904,1626,1899,739,1877,713,410,495,399,1540,4660,2114,1468,1010,1038
evm.model.hcontig_004_001.2,1174,1022,1135,131,327,134,92,58,78,248,1065,469,764,431,553
evm.model.hcontig_004_007.1,0,0,0,3,2,3,1,0,3,0,13,5,1,0,0
evm.model.hcontig_004_008.5,533,614,634,52,182,75,53,104,50,393,2253,803,396,345,339
evm.model.hcontig_004_008.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_008.7,57,46,82,1,7,3,5,8,4,42,254,72,31,18,31
evm.model.hcontig_004_008.6,0,0,0,1,7,12,2,0,2,0,233,115,0,0,0
evm.model.hcontig_004_008.3,433,463,526,102,226,84,50,74,38,199,583,210,441,471,429
evm.model.hcontig_004_008.2,638,734,810,427,733,328,76,104,70,280,671,306,331,257,303
evm.model.hcontig_004_014.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_014.2,69,75,84,0,1,0,0,1,0,0,1,0,2,1,3
evm.model.hcontig_004_014.3,0,0,1,0,0,0,1,0,0,5,2,2,1,0,0
evm.model.hcontig_004_014.1,0,2,3,69,215,90,2,0,0,13,15,2,0,0,0
evm.model.hcontig_004_016.1,2,0,1,0,0,0,0,0,0,1,0,2,0,0,1
evm.model.hcontig_004_016.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_018.2,0,0,0,7,23,9,2,2,5,5,4,15,0,0,0
evm.model.hcontig_004_018.3,0,0,0,4,10,4,1,2,1,2,2,4,0,0,0
evm.model.hcontig_004_018.1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0
evm.model.hcontig_004_019.7,98,74,112,4,2,0,9,6,7,35,134,46,38,34,44
evm.model.hcontig_004_019.6,71,56,66,1,2,0,4,4,4,35,81,53,39,25,28
evm.model.hcontig_004_019.5,78,66,70,0,6,0,5,7,4,30,100,50,19,19,26
evm.model.hcontig_004_019.4,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0
evm.model.hcontig_004_019.3,4,0,4,0,0,0,0,0,0,0,1,0,0,2,0
evm.model.hcontig_004_019.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
evm.model.hcontig_004_019.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_019.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
evm.model.hcontig_004_019.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.hcontig_004_020.188,487,435,552,2,7,2,25,18,23,115,441,179,191,159,223
evm.model.hcontig_004_020.189,4642,3046,3589,112,302,183,80,355,62,676,14707,4632,20242,25996,19083
evm.model.hcontig_004_020.185,1354,1856,1750,4,24,11,2,2,2,1,4,2,472,326,394
evm.model.hcontig_004_020.186,398,375,428,30,112,24,11,14,15,75,305,118,142,95,146
evm.model.hcontig_004_020.187,701,603,743,18,56,29,20,40,17,159,571,277,252,195,282
evm.model.hcontig_004_020.180,1178,1068,1311,258,558,223,105,127,75,529,1447,601,641,548,609
evm.model.hcontig_004_020.181,2328,1659,2105,104,228,92,98,260,96,673,1378,464,1439,1342,1238
evm.model.hcontig_004_020.130,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
evm.model.hcontig_004_020.287,774,954,1006,50,174,67,59,93,64,284,753,349,437,248,334
evm.model.hcontig_004_020.286,2,2,2,5,2,4,3,0,3,16,55,22,2,0,2
evm.model.hcontig_004_020.284,642,640,747,103,309,116,60,108,64,363,1140,482,465,374,421
evm.model.hcontig_004_020.283,0,0,0,1,6,0,0,0,0,25,24,2,0,0,1
evm.model.hcontig_004_020.282,0,0,0,2,5,0,0,2,0,14,13,5,0,0,0
evm.model.hcontig_004_020.281,133,288,290,1139,8706,1402,812,565,750,1190,38819,936,212,203,177
evm.model.hcontig_004_020.280,1294,1001,1248,740,1760,648,515,947,456,1908,6159,2820,628,535,525
evm.model.hcontig_004_020.289,269,260,325,0,4,0,32,22,31,125,459,199,95,67,98
evm.model.hcontig_004_020.288,73,55,63,9,13,1,0,1,0,27,76,16,29,26,26
evm.model.hcontig_004_020.89,32,25,31,4,19,5,3,2,1,9,29,17,11,5,9
evm.model.hcontig_004_020.84,1,0,0,5,10,2,0,0,0,1,5,1,0,0,1
evm.model.hcontig_004_020.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_020.87,1,5,7,20,30,18,0,1,0,2,5,0,4,1,7
evm.model.hcontig_004_020.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_020.60,1,1,0,0,0,0,0,0,0,2,4,2,0,0,0
evm.model.hcontig_004_020.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_020.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_020.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_020.68,36,37,28,13,22,13,3,6,4,18,90,44,45,34,42
evm.model.hcontig_004_020.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.hcontig_004_020.122,8,8,11,426,634,200,52,43,59,120,727,496,23,17,21
evm.model.hcontig_004_020.123,46,77,102,10,25,13,0,1,1,26,31,3,5,14,15
evm.model.hcontig_004_020.120,589,585,602,57,77,54,30,60,29,232,398,148,361,257,292
evm.model.hcontig_004_020.121,1,1,0,47,65,25,24,13,32,36,271,209,1,0,0
evm.model.hcontig_004_020.126,800,815,927,99,272,104,97,100,118,362,1452,677,417,335,387
evm.model.hcontig_004_020.127,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
evm.model.hcontig_004_020.124,22,62,75,40,63,43,1,1,0,26,26,8,5,7,10
evm.model.hcontig_004_020.125,1934,1756,1941,360,838,315,326,370,275,1099,3217,1416,1460,960,1120
evm.model.hcontig_004_020.128,33,35,42,2,1,0,0,0,0,0,0,0,9,2,4
evm.model.hcontig_004_020.129,5293,3884,4841,241,713,232,131,274,110,1321,3756,1307,2036,1346,1907
evm.model.hcontig_004_020.385,2047,1634,2051,59,166,64,139,254,139,788,2787,1396,1282,1246,1200
evm.model.hcontig_004_020.382,3799,3116,4053,396,1167,473,334,296,281,1220,4672,1853,2334,1975,2138
evm.model.hcontig_004_020.48,11,17,19,7,8,6,5,2,4,28,80,39,2,0,2
evm.model.hcontig_004_020.49,6,5,6,12,74,28,0,0,0,5,28,17,1,0,1
evm.model.hcontig_004_020.40,411,398,439,243,440,172,88,191,80,396,704,319,217,195,211
evm.model.hcontig_004_020.41,8115,6639,8718,95,681,153,363,304,337,2056,15079,6384,2543,2038,2668
evm.model.hcontig_004_020.42,764,604,783,189,392,216,102,153,133,503,1164,539,205,203,190
evm.model.hcontig_004_020.43,182,116,170,0,0,0,0,0,0,0,2,2,43,74,72
evm.model.hcontig_004_020.44,6939,4659,6847,297,804,269,494,1191,426,3166,10095,4149,2849,2506,2551
evm.model.hcontig_004_020.45,216,144,210,3,12,4,72,63,67,194,1123,653,30,29,25
evm.model.hcontig_004_020.46,1016,892,1077,140,364,125,370,196,359,961,5064,2960,169,117,147
evm.model.hcontig_004_020.47,0,1,0,78,149,48,2,1,0,9,33,3,0,0,0
evm.model.hcontig_004_020.359,1606,1589,1883,156,430,178,174,245,176,850,3001,1374,723,477,702
evm.model.hcontig_004_020.358,1755,1501,1759,132,439,142,105,84,86,562,2653,1139,343,240,388
evm.model.hcontig_004_020.351,869,1085,1143,15,17,10,4,2,2,17,106,48,263,312,283
evm.model.hcontig_004_020.350,0,0,1,17,31,16,10,9,9,44,307,124,2,0,3
evm.model.hcontig_004_020.353,1252,1093,1270,149,291,109,92,185,88,564,1405,516,839,856,794
evm.model.hcontig_004_020.352,2836,3369,3646,2,5,7,0,0,0,8,34,25,230,100,168
evm.model.hcontig_004_020.355,795,505,667,0,4,1,0,0,0,11,12,1,521,451,501
evm.model.hcontig_004_020.354,921,762,925,53,143,55,41,77,46,296,470,208,426,356,392
evm.model.hcontig_004_020.104,736,680,728,213,606,257,75,103,86,442,1003,403,375,316,347
evm.model.hcontig_004_020.105,54,45,74,149,253,134,102,87,96,345,875,403,36,14,17
evm.model.hcontig_004_020.106,0,0,0,203,449,224,42,13,43,77,114,72,0,0,0
evm.model.hcontig_004_020.107,3,5,3,8,27,12,1,0,0,279,67,0,7,9,9
evm.model.hcontig_004_020.100,24954,27546,28751,2,73,47,0,0,0,1,4,0,8971,7970,8937
evm.model.hcontig_004_020.101,4,2,1,3737,8583,3999,118,114,122,502,737,421,0,1,0
evm.model.hcontig_004_020.102,1779,1559,1882,213,491,150,232,226,217,812,3238,1444,1127,757,944
evm.model.hcontig_004_020.103,14,8,14,21,33,11,3,0,2,6,23,11,17,6,11
evm.model.hcontig_004_020.108,0,1,0,10,14,9,0,0,0,37,29,0,0,1,1
evm.model.hcontig_004_020.109,3191,2545,2786,783,1718,586,405,1050,389,2447,6932,2588,2023,1944,1765
evm.model.hcontig_004_020.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_020.26,46,67,98,0,1,2,1,0,0,1,4,8,30,20,26
evm.model.hcontig_004_020.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.hcontig_004_020.22,967,948,1082,523,1346,444,224,300,200,886,3097,1069,524,380,513
evm.model.hcontig_004_020.23,1350,1122,1443,133,338,136,111,126,98,554,1665,646,245,183,239
evm.model.hcontig_004_020.20,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0
evm.model.hcontig_004_020.21,2527,2161,2613,155,424,161,236,213,194,1007,4004,1952,721,558,676
evm.model.hcontig_004_020.373,1059,968,1132,96,144,46,48,45,33,308,1155,422,360,315,340
evm.model.hcontig_004_020.372,3038,2749,3138,276,771,272,197,273,195,859,2278,886,1959,1733,1860
evm.model.hcontig_004_020.377,0,0,0,537,1225,518,0,6,3,77,101,36,0,0,0
evm.model.hcontig_004_020.376,1201,1196,1303,53,145,56,178,152,136,615,2419,1127,472,359,492
evm.model.hcontig_004_020.375,12384,16121,15954,15,46,48,5,1,2,1,10,10,1719,942,1585
evm.model.hcontig_004_020.374,1192,1535,1585,161,427,132,431,122,377,493,7422,4357,1584,1435,1746
evm.model.hcontig_004_020.378,12,17,23,5,16,8,2,0,0,148,135,13,10,8,15
evm.model.hcontig_004_020.28,3,5,3,23,35,13,0,3,0,5,13,6,4,5,2
evm.model.hcontig_004_020.168,1913,1453,1772,22,67,25,75,74,63,509,2214,805,577,427,559
evm.model.hcontig_004_020.169,277,366,347,15,42,15,26,29,27,286,404,176,683,604,603
