Geneid,GS1,GS2,GS3,HE1,HE2,HE3,IT61,IT62,IT63,IT91,IT92,IT93,UG1,UG2,UG3
evm.model.pcontig_006.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.78,3614,4330,4289,173,369,157,176,286,176,1878,3594,1224,2454,1934,2372
evm.model.pcontig_006.79,162,143,174,160,321,130,15,34,12,76,224,100,84,75,77
evm.model.pcontig_006.72,0,0,0,0,1,0,1,0,0,0,6,9,0,0,0
evm.model.pcontig_006.73,0,0,1,8,9,3,2,0,1,2,11,20,0,0,0
evm.model.pcontig_006.76,704,607,807,40,181,51,66,84,71,513,2041,860,250,225,254
evm.model.pcontig_006.77,1249,970,1195,7,11,9,104,145,119,391,2696,1284,458,426,449
evm.model.pcontig_006.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.488,348,342,322,52,125,50,119,78,87,289,1050,521,142,164,121
evm.model.pcontig_006.489,6,2,3,1019,2724,990,78,62,80,304,540,417,2,0,1
evm.model.pcontig_006.480,0,1,0,0,4,6,5,0,6,10,37,34,0,0,0
evm.model.pcontig_006.481,0,0,0,3,8,1,1,0,0,2,6,2,0,0,0
evm.model.pcontig_006.482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
evm.model.pcontig_006.484,4,9,2,0,0,0,0,0,0,1,4,4,1,0,0
evm.model.pcontig_006.485,0,1,2,22,42,27,2,1,3,6,19,10,0,1,1
evm.model.pcontig_006.486,0,0,1,3,4,6,0,0,0,0,1,2,0,0,0
evm.model.pcontig_006.487,753,738,842,69,102,47,96,142,72,576,1693,762,232,227,209
evm.model.pcontig_006.132,827,664,808,419,937,368,222,415,177,1127,2940,1079,513,416,474
evm.model.pcontig_006.133,2183,2311,2604,9,35,23,5,1,2,13,441,183,1054,1143,1433
evm.model.pcontig_006.135,2652,2439,2910,111,260,116,78,80,63,527,1603,592,756,584,832
evm.model.pcontig_006.318,0,0,0,343,851,328,6,7,11,36,118,38,0,0,0
evm.model.pcontig_006.50,0,0,0,9,47,11,3,2,2,15,17,30,0,0,0
evm.model.pcontig_006.51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
evm.model.pcontig_006.54,1,5,1,5,3,3,1,0,1,3,10,3,2,2,0
evm.model.pcontig_006.55,1619,1430,1643,310,802,252,77,109,57,368,1535,1011,313,270,319
evm.model.pcontig_006.56,3880,2896,4129,54,270,89,234,383,212,1209,5316,3423,897,748,807
evm.model.pcontig_006.57,0,0,0,2,0,0,0,0,1,2,14,5,0,0,0
evm.model.pcontig_006.206,1,2,1,5,8,6,1,7,2,26,598,272,2,0,2
evm.model.pcontig_006.207,2181,2477,2717,7,26,17,1,0,3,4,29,19,679,649,782
evm.model.pcontig_006.204,1460,1388,1626,196,512,184,47,108,52,437,1324,407,810,804,738
evm.model.pcontig_006.205,5,2,4,523,1014,612,14,5,14,64,285,121,1,1,1
evm.model.pcontig_006.202,277,332,375,56,107,47,95,65,106,242,2587,1607,153,191,167
evm.model.pcontig_006.203,800,778,982,87,227,91,31,71,39,229,486,181,596,400,528
evm.model.pcontig_006.200,2874,2525,2770,142,413,154,49,73,53,537,1954,697,711,610,875
evm.model.pcontig_006.201,1542,1472,1652,81,230,131,153,238,172,960,2858,1080,656,452,589
evm.model.pcontig_006.208,1093,898,1118,127,356,151,87,95,52,430,1312,538,382,384,397
evm.model.pcontig_006.209,51,39,53,600,1555,564,1115,971,1018,2858,14126,6969,25,13,28
evm.model.pcontig_006.501,165612,177282,174556,110,1543,1447,17,10,10,1324,1387,19,102539,96509,97103
evm.model.pcontig_006.500,1899,1992,2121,321,862,294,116,148,135,609,1300,533,1196,966,1021
evm.model.pcontig_006.503,2,5,7,2,1,0,0,1,0,1,3,3,5,5,8
evm.model.pcontig_006.505,289,291,328,177,350,89,23,50,21,132,378,180,110,98,136
evm.model.pcontig_006.504,36,67,72,1,1,2,0,0,1,11,5,4,49,30,38
evm.model.pcontig_006.196,2569,2015,2543,145,443,157,112,192,124,548,3786,1679,1195,905,992
evm.model.pcontig_006.194,0,4,3,0,0,0,0,0,0,1,13,11,1,3,6
evm.model.pcontig_006.195,2550,2029,2387,156,346,144,26,47,16,290,680,310,159,120,147
evm.model.pcontig_006.192,0,0,2,0,0,0,0,0,1,3,8,0,1,1,1
evm.model.pcontig_006.193,42413,42890,44728,28,216,276,29,9,25,115,1614,729,13709,13955,12791
evm.model.pcontig_006.190,5,4,5,7,38,29,17,1,29,25,4251,2268,0,2,0
evm.model.pcontig_006.191,978,1276,1273,594,1351,480,930,643,829,2978,11253,4901,233,183,260
evm.model.pcontig_006.199,135,227,212,7,6,8,6,0,5,3,32,11,380,243,278
evm.model.pcontig_006.220,17,9,12,14,28,13,0,0,0,2,1,0,9,11,12
evm.model.pcontig_006.221,15,19,13,501,972,476,4,6,10,53,66,42,15,6,18
evm.model.pcontig_006.222,2618,2214,3065,163,320,131,96,202,110,700,2207,892,1600,1532,1421
evm.model.pcontig_006.223,1109,954,1091,299,701,342,475,295,396,1284,5018,2609,560,471,573
evm.model.pcontig_006.508,0,2,1,0,0,2,0,0,0,0,69,35,0,0,0
evm.model.pcontig_006.502,10,11,8,86,187,97,86,92,92,260,786,455,8,6,9
evm.model.pcontig_006.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.506,48,34,47,16,17,13,2,3,2,9,59,25,11,6,12
evm.model.pcontig_006.445,63,47,33,600,1787,461,4,0,1,263,3809,593,84,112,110
evm.model.pcontig_006.96,884,784,938,580,1098,473,274,292,270,865,2824,1346,436,340,353
evm.model.pcontig_006.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.90,0,0,0,387,499,213,0,1,0,3612,3928,75,0,1,2
evm.model.pcontig_006.91,2498,2328,3094,149,434,151,144,186,114,930,4333,1829,1063,805,989
evm.model.pcontig_006.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
evm.model.pcontig_006.93,1,1,0,0,1,0,0,0,0,2,0,2,0,0,0
evm.model.pcontig_006.248,1,0,0,1043,2259,941,11,5,8,105,247,68,0,0,0
evm.model.pcontig_006.249,750,862,897,11,37,21,52,59,34,171,493,235,336,286,372
evm.model.pcontig_006.242,1720,1540,1745,303,628,230,200,587,189,1798,7289,2329,808,633,916
evm.model.pcontig_006.243,54,142,130,38,79,63,1,1,1,4,12,2,26,31,24
evm.model.pcontig_006.240,1583,1263,1722,154,378,143,68,109,62,519,1455,581,553,571,540
evm.model.pcontig_006.241,288,213,325,1,3,3,0,0,1,2,35,5,37,14,38
evm.model.pcontig_006.246,990,878,1189,214,402,200,37,88,56,353,975,329,316,222,312
evm.model.pcontig_006.247,1639,1178,1621,996,2344,861,337,551,255,1065,2822,1239,858,865,780
evm.model.pcontig_006.244,5016,4249,5249,89,478,124,404,595,390,2119,8373,3823,1838,1550,1630
evm.model.pcontig_006.245,1454,1148,1347,192,504,192,68,219,79,539,1149,446,819,762,687
evm.model.pcontig_006.458,60,81,84,33,77,61,40,24,31,121,476,243,5,8,10
evm.model.pcontig_006.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_006.95,3731,3253,4121,167,532,186,60,136,68,764,1763,622,1330,1248,1283
evm.model.pcontig_006.98,655,785,796,90,229,75,78,99,77,315,885,378,1153,638,874
evm.model.pcontig_006.99,1,0,1,0,3,0,0,0,0,1,0,0,2,1,4
evm.model.pcontig_006.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_006.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
evm.model.pcontig_006.263,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.417,769,806,987,85,186,92,38,29,39,171,474,227,400,174,284
evm.model.pcontig_006.288,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
evm.model.pcontig_006.289,446,366,504,70,155,60,32,69,22,242,490,227,228,155,224
evm.model.pcontig_006.415,780,847,827,617,1405,513,231,274,200,780,3157,1327,466,341,421
evm.model.pcontig_006.456,1245,1302,1251,201,407,169,181,251,146,740,2029,821,1284,1334,1113
evm.model.pcontig_006.118,1067,1257,1716,124,189,89,13,23,2,911,1105,153,179,96,167
evm.model.pcontig_006.119,2998,2726,3110,189,644,183,6,22,5,209,444,73,1801,1962,1878
evm.model.pcontig_006.116,547,479,551,91,262,118,409,78,392,596,3494,1884,113,84,118
evm.model.pcontig_006.117,397,419,422,117,256,103,108,60,104,301,869,458,105,60,88
evm.model.pcontig_006.114,992,889,1014,131,329,128,40,113,32,987,1681,279,376,314,354
evm.model.pcontig_006.115,1813,2581,2156,70,146,54,78,206,105,462,1103,468,997,783,940
evm.model.pcontig_006.112,1,1,0,1017,2942,1013,0,0,1,198,171,6,0,0,0
evm.model.pcontig_006.113,4365,4066,4687,23,83,48,188,226,157,616,3119,1817,1865,1501,1899
evm.model.pcontig_006.110,1167,1020,1249,81,283,83,132,177,127,610,2625,1284,447,385,385
evm.model.pcontig_006.430,1270,1010,1323,39,117,33,149,266,126,1039,3539,1529,559,503,553
evm.model.pcontig_006.433,0,2,2,0,6,1,2,0,3,15,19,17,1,0,0
evm.model.pcontig_006.432,1440,1392,1414,258,560,202,60,105,71,309,973,422,753,638,635
evm.model.pcontig_006.439,4,1,1,4890,10482,4663,151,197,112,540,1639,745,0,0,0
evm.model.pcontig_006.438,389,700,638,1869,4217,2101,3220,4308,2962,7877,27184,11930,464,240,355
evm.model.pcontig_006.373,2026,1821,2229,541,1006,465,267,259,244,1160,4117,1934,1078,828,975
evm.model.pcontig_006.325,3098,2665,3287,388,904,352,231,242,232,947,3108,1428,1815,1188,1502
evm.model.pcontig_006.327,2227,2014,1956,156,382,136,199,203,226,665,2169,1078,1449,782,1252
evm.model.pcontig_006.326,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_006.321,777,679,806,97,238,112,148,167,131,537,1393,614,216,252,255
evm.model.pcontig_006.320,1,4,5,0,0,0,0,0,0,1,11,3,0,1,0
evm.model.pcontig_006.323,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
evm.model.pcontig_006.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.329,0,0,2,14,42,71,72,2,72,22,4839,1909,1,1,1
evm.model.pcontig_006.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_006.138,0,0,0,59,161,63,20,8,23,29,76,78,0,0,0
evm.model.pcontig_006.139,395,397,447,171,375,187,486,182,483,972,5029,2709,65,40,79
evm.model.pcontig_006.131,313,373,352,118,260,105,39,78,40,253,662,274,236,168,206
evm.model.pcontig_006.134,30,39,52,8,11,8,0,0,0,9,62,11,13,10,24
evm.model.pcontig_006.136,198,250,319,12,30,11,13,12,10,55,122,52,113,67,123
evm.model.pcontig_006.137,0,0,0,272,634,291,22,8,22,42,60,80,0,0,0
evm.model.pcontig_006.308,0,0,0,1,3,0,0,0,0,0,2,2,0,0,0
evm.model.pcontig_006.304,2343,2200,2445,107,238,92,89,122,100,391,1240,555,1624,1178,1298
evm.model.pcontig_006.303,2288,2052,2582,94,258,89,113,238,119,980,4387,1941,906,894,888
evm.model.pcontig_006.302,1625,1368,1614,154,399,148,104,205,110,534,1374,529,855,923,747
evm.model.pcontig_006.301,1914,1644,2118,286,559,249,185,184,155,659,1624,721,1179,974,1015
evm.model.pcontig_006.300,466,396,442,140,279,100,35,65,33,272,578,163,211,182,188
evm.model.pcontig_006.256,6655,5358,6935,1504,4571,1584,591,1093,502,3017,11035,4710,4159,4226,3689
evm.model.pcontig_006.287,4131,3190,3979,505,1313,470,423,594,436,1991,5657,2233,1554,1016,1251
evm.model.pcontig_006.153,533,639,763,226,398,171,72,116,53,373,849,359,145,78,143
evm.model.pcontig_006.150,1314,939,1332,19,75,40,78,127,69,550,1586,848,358,301,347
evm.model.pcontig_006.156,31,46,49,0,3,0,2,2,4,22,73,26,20,21,16
evm.model.pcontig_006.157,41,29,43,0,1,0,3,5,3,26,62,14,23,16,11
evm.model.pcontig_006.154,13408,8976,11418,308,908,295,2186,5197,2001,10226,48383,23667,18932,24261,16753
evm.model.pcontig_006.155,166,173,188,10,30,11,13,12,9,75,178,55,56,69,69
evm.model.pcontig_006.158,190,230,263,19,43,24,49,93,36,265,789,350,105,85,114
evm.model.pcontig_006.159,1292,1215,1227,92,287,97,115,259,127,976,2445,809,737,656,676
evm.model.pcontig_006.280,3324,2557,2753,547,1164,399,606,955,543,2224,7519,3447,1512,1418,1277
evm.model.pcontig_006.281,9811,7548,8495,348,1303,440,164,194,166,1622,6779,2410,9389,9844,8139
evm.model.pcontig_002.448,44,73,65,254,752,259,8,3,6,34,116,75,21,29,23
evm.model.pcontig_002.449,3,0,1,9,10,8,16,12,22,46,170,80,4,1,3
evm.model.pcontig_002.192,2,2,5,0,0,0,1,0,0,1,11,0,18,19,18
evm.model.pcontig_002.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.190,3985,3153,3630,93,293,105,245,664,246,1349,3702,1682,2671,2821,2362
evm.model.pcontig_002.191,24,18,18,0,0,1,0,0,0,1,1,2,0,0,4
evm.model.pcontig_002.196,1967,1667,1889,51,120,75,178,245,151,888,3125,1392,627,522,656
evm.model.pcontig_002.197,5035,4946,4668,11894,28135,9882,1678,2066,1625,3814,15842,8242,5499,5983,5363
evm.model.pcontig_002.194,278,633,512,2382,4740,2215,3294,4270,3171,7422,29033,13398,675,658,545
evm.model.pcontig_002.195,248,526,504,2324,4521,2301,3124,4448,3052,8134,28284,12735,424,304,344
evm.model.pcontig_002.224,604,667,745,98,363,143,69,75,67,331,1081,437,356,327,362
evm.model.pcontig_002.225,0,0,0,3,28,15,0,0,0,12,5,0,0,0,0
evm.model.pcontig_002.226,0,3,0,5,37,15,0,0,0,6,10,1,1,0,0
evm.model.pcontig_002.227,0,0,0,1,14,2,0,0,0,1,6,3,0,1,0
evm.model.pcontig_002.220,11171,10169,12881,632,1870,595,244,229,228,2306,9377,2831,6009,4965,5866
evm.model.pcontig_002.221,24,56,34,336,972,455,21,10,21,52,163,94,0,6,5
evm.model.pcontig_002.222,3475,3575,4049,527,1420,476,213,327,208,1723,4238,1288,2695,2416,2361
evm.model.pcontig_002.223,47,95,100,2,5,3,3,1,8,4,79,54,112,116,145
evm.model.pcontig_002.228,0,0,0,0,0,0,0,0,0,0,7,9,0,1,0
evm.model.pcontig_002.229,3,0,0,2,16,2,1,0,0,3,13,7,1,0,0
evm.model.pcontig_002.440,0,0,0,3,3,4,0,0,4,6,13,2,0,1,0
evm.model.pcontig_002.441,4695,5053,5629,6,33,30,82,169,89,288,532,299,2946,2445,2619
evm.model.pcontig_002.442,2027,1923,2076,0,4,5,0,0,0,3,27,5,1238,1253,1211
evm.model.pcontig_002.443,0,1,1,27,62,67,9,0,8,12,2483,895,0,1,1
evm.model.pcontig_002.444,1,1,0,32,56,6,9,2,5,9,1228,258,1,0,1
evm.model.pcontig_002.445,1851,1745,1953,369,709,311,735,268,701,1507,8234,4243,427,203,428
evm.model.pcontig_002.446,84,94,132,0,2,0,0,0,0,0,0,0,28,24,28
evm.model.pcontig_002.447,1617,1314,1474,38,142,48,587,273,545,1358,5321,3527,223,169,191
evm.model.pcontig_002.422,1,3,1,23,49,20,7,1,9,55,169,204,0,0,1
evm.model.pcontig_002.423,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_002.420,2847,2440,2599,148,297,136,39,74,30,300,653,320,648,529,725
evm.model.pcontig_002.421,5375,4692,5944,2223,5202,1763,501,975,471,2971,9365,4120,5058,5277,4109
evm.model.pcontig_002.426,2,2,0,0,2,0,1,0,1,0,5,4,0,0,0
evm.model.pcontig_002.427,1751,1571,1641,588,1871,665,348,703,340,1667,3768,1456,1463,1585,1379
evm.model.pcontig_002.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.425,0,1,3,3,3,4,0,0,0,79,90,13,1,0,1
evm.model.pcontig_002.428,0,0,0,0,0,0,2,0,1,3,5,4,0,0,0
evm.model.pcontig_002.408,2937,2952,3220,176,390,136,98,131,78,544,1199,462,1342,1128,1371
evm.model.pcontig_002.409,1785,1617,1991,35,91,58,119,205,91,520,1680,788,1103,1178,1034
evm.model.pcontig_002.158,29,23,30,2,3,1,3,1,3,23,45,17,11,9,10
evm.model.pcontig_002.159,14,14,13,5,27,5,2,1,1,9,14,9,5,3,2
evm.model.pcontig_002.156,133,180,197,57,170,98,38,15,50,99,427,214,113,62,82
evm.model.pcontig_002.154,123,127,133,1,5,0,50,18,42,93,533,331,67,44,52
evm.model.pcontig_002.407,0,1,0,1,0,0,0,0,0,2,5,1,0,0,0
evm.model.pcontig_002.151,1,4,0,2,2,2,0,0,0,0,0,0,1,0,0
evm.model.pcontig_002.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.178,0,3,2,2,2,2,0,0,0,107,23,0,2,4,6
evm.model.pcontig_002.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.170,1739,1990,2029,422,1583,664,4227,2699,3837,9245,67531,37152,508,401,518
evm.model.pcontig_002.171,14,52,38,0,1,2,0,0,2,9,10,9,3,3,3
evm.model.pcontig_002.172,635,391,373,47,96,30,1,1,0,3657,1353,4,522,497,454
evm.model.pcontig_002.173,12,8,5,86,188,83,19,2,10,157,267,169,7,10,13
evm.model.pcontig_002.174,0,1,1,0,0,0,0,0,0,0,2,3,1,2,0
evm.model.pcontig_002.175,1753,1558,1897,217,612,201,259,363,241,875,3472,1701,720,521,727
evm.model.pcontig_002.176,345,293,438,9,30,16,75,93,55,211,852,415,166,116,139
evm.model.pcontig_002.177,0,1,1,2,2,1,0,0,0,36,11,1,5,1,2
evm.model.pcontig_002.282,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
evm.model.pcontig_002.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.280,827,789,886,44,183,48,113,108,123,313,1458,775,632,416,485
evm.model.pcontig_002.281,768,793,820,605,1577,679,105,84,103,508,1287,567,475,398,408
evm.model.pcontig_002.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.289,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
evm.model.pcontig_002.349,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0
evm.model.pcontig_002.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
evm.model.pcontig_002.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.112,0,0,0,4,42,7,1,0,1,1,1,0,0,0,0
evm.model.pcontig_002.113,1584,1487,1565,225,475,213,181,194,184,538,1780,824,1079,600,1008
evm.model.pcontig_002.110,18,17,18,3,8,1,3,0,4,64,1070,424,17,14,19
evm.model.pcontig_002.117,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.118,1409,1357,1540,118,474,127,112,105,117,442,1787,632,1280,620,955
evm.model.pcontig_002.119,0,0,0,1,1,0,1,0,0,1,3,2,0,2,1
evm.model.pcontig_002.329,9,8,6,6,14,7,1,0,0,17,22,1,1,0,0
evm.model.pcontig_002.328,1694,1600,1978,244,664,271,100,155,93,604,2358,1028,744,660,697
evm.model.pcontig_002.321,0,0,0,99,233,122,26,7,29,66,109,121,0,0,0
evm.model.pcontig_002.320,0,0,1,100,202,96,8,1,10,10,17,26,1,0,0
evm.model.pcontig_002.323,802,794,921,91,176,74,65,134,59,330,706,314,365,299,364
evm.model.pcontig_002.322,1404,1299,1519,657,1838,644,148,245,126,1364,3464,1108,513,479,542
evm.model.pcontig_002.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.324,1835,2032,2009,4664,11836,4739,271,113,260,480,2277,2091,1761,1604,1749
evm.model.pcontig_002.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
evm.model.pcontig_002.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.134,21,26,33,22,44,24,13,32,15,333,509,83,30,44,35
evm.model.pcontig_002.135,14757,13246,13082,641,966,437,2156,5710,1943,5618,36378,20759,11453,12903,11224
evm.model.pcontig_002.136,6064,6917,6863,195,803,270,647,736,615,2203,8100,3557,4222,3753,3919
evm.model.pcontig_002.130,1992,1299,1801,177,468,164,256,244,243,931,3700,1637,1096,766,984
evm.model.pcontig_002.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.133,2735,2685,2780,501,1381,537,74,119,86,932,2137,636,809,556,803
evm.model.pcontig_002.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_002.307,6,6,10,2,3,2,0,1,3,4,4,0,2,0,2
evm.model.pcontig_002.306,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_002.305,1142,1050,1176,381,993,424,168,186,152,512,2149,1019,802,483,684
evm.model.pcontig_002.304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
evm.model.pcontig_002.309,41,54,55,5,9,4,1,1,0,3,50,18,12,7,21
evm.model.pcontig_002.308,5,8,6,0,0,0,0,0,0,1,2,4,0,0,2
evm.model.pcontig_002.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.514,0,0,0,2,2,9,7,0,4,6,473,230,0,0,0
evm.model.pcontig_002.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.518,1,7,1,1,3,4,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.77,5044,4911,5521,6563,40940,10070,9718,6100,9162,21606,274085,81754,2774,3005,3041
evm.model.pcontig_002.71,7117,5276,6297,10,32,48,8,3,6,68,122,32,7633,8878,6861
evm.model.pcontig_002.530,3102,3208,3459,192,403,157,237,303,223,985,3365,1667,979,633,886
evm.model.pcontig_002.531,2405,2605,2886,186,411,206,114,177,78,496,1443,705,1058,921,1149
evm.model.pcontig_002.532,70,131,167,502,837,563,9,10,15,81,142,88,4,6,4
evm.model.pcontig_002.533,121,192,221,59,145,59,6,7,7,76,123,66,6,2,8
evm.model.pcontig_002.534,26,39,48,43,115,83,8,3,5,16,41,39,8,9,14
evm.model.pcontig_002.535,3,7,6,390,869,308,7,6,7,41,91,67,7,5,4
evm.model.pcontig_002.536,0,1,1,256,450,202,5,13,7,9,62,53,0,1,0
evm.model.pcontig_002.537,6848,3868,6970,155,439,179,539,311,531,1396,14430,8524,1223,630,1101
evm.model.pcontig_002.538,1,3,3,9,27,10,0,0,0,4,6,4,4,6,4
evm.model.pcontig_002.539,47,52,58,36,104,47,1,0,0,77,76,29,36,39,46
evm.model.pcontig_002.558,251,267,258,153,315,101,54,35,43,169,600,363,67,35,64
evm.model.pcontig_002.559,0,0,1,1,1,2,2,0,4,1,152,92,1,0,0
evm.model.pcontig_002.552,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
evm.model.pcontig_002.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.550,1167,1094,1184,185,418,137,93,155,85,572,1468,556,773,777,715
evm.model.pcontig_002.556,0,0,0,0,11,6,0,0,0,2,7,1,0,0,0
evm.model.pcontig_002.557,176,163,194,25,61,12,44,34,54,129,437,255,50,27,72
evm.model.pcontig_002.554,4574,4391,4859,1003,2445,939,923,1762,863,5115,13181,4560,4349,3873,3705
evm.model.pcontig_002.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.90,14,9,12,50,104,51,58,87,47,401,6673,3255,5,6,3
evm.model.pcontig_002.91,1636,1544,2029,149,423,177,76,145,94,555,3030,1252,1024,1063,911
evm.model.pcontig_002.92,461,430,444,0,3,4,0,0,0,1,2,0,323,358,332
evm.model.pcontig_002.93,119,134,151,238,530,163,157,526,173,828,2084,914,148,157,149
evm.model.pcontig_002.94,889,1012,1049,3,11,4,2,0,3,15,143,11,374,349,427
evm.model.pcontig_002.95,33553,35590,40004,13,261,236,1,0,1,2,3,4,8917,8259,9907
evm.model.pcontig_002.96,1189,932,1384,122,316,117,154,205,135,679,2106,942,463,363,415
evm.model.pcontig_002.97,1215,1154,1321,126,358,140,39,49,32,255,653,266,813,722,745
evm.model.pcontig_002.98,1,0,1,0,0,1,0,0,0,3,5,4,0,0,0
evm.model.pcontig_002.99,5,5,4,1344,3136,1271,114,35,104,120,637,526,1,1,0
evm.model.pcontig_002.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_002.387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
evm.model.pcontig_002.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.model.pcontig_002.78,0,1,0,447,1108,475,57,27,44,85,328,268,0,0,0
evm.model.pcontig_002.79,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
evm.model.pcontig_002.76,4,10,10,133,306,153,36,19,45,73,837,484,1,1,3
evm.model.pcontig_002.74,188,200,208,125,340,118,78,102,57,232,565,224,115,67,76
evm.model.pcontig_002.75,124,165,158,128,304,127,30,44,16,119,367,92,56,58,71
evm.model.pcontig_002.72,2128,1639,2097,798,1904,559,133,244,111,1118,5536,2326,485,259,454
evm.model.pcontig_002.73,1105,1014,1075,29,93,29,2,12,5,50,129,41,694,603,670
evm.model.pcontig_002.70,1431,1507,1760,62,216,58,135,231,110,621,2749,1387,1345,1451,1187
